,index,code,name,grade,type,d_price,price,benefit,region_L,region_S,code_L,code_S,lat,lon
35,36,89003,천안 브라운도트 천안터미널점,모텔,motel,70000,0,"쾌적한 전객실 금연, 전객실 시몬스 뷰티레스트 침대, 전객실 70인치 LG 스마트 TV",충남,천안,300000030,200000309,36.81862071326401,127.16000103115512
36,37,66926,천안 자자 호텔,모텔,motel,50000,0,,충남,천안,300000030,200000309,36.8273625,127.1441449
37,38,67376,천안 도로시,모텔,motel,45000,0,다양한 먹거리 제공,충남,천안,300000030,200000309,36.8265106,127.1421269
38,39,73585,천안 제이탑,모텔,motel,55000,0,※전객실 코로나19 철저히 소독진행중입니다.,충남,천안,300000030,200000309,36.8114713,127.1106135
39,40,73735,천안 세이,모텔,motel,35000,0,코로나19 관련 방역 진행중,충남,천안,300000030,200000309,36.8088921,127.14841230000002
40,41,99056,천안 아늑호텔 성정점,모텔,motel,50000,0,,충남,천안,300000030,200000309,36.8271965,127.1422229
41,42,72944,천안 저스트슬립호텔 천안불당점,모텔,motel,60000,0,Business Socks 증정 이벤트,충남,천안,300000030,200000309,36.8107409,127.1103711
42,43,82216,천안 베니키아 호텔,모텔,motel,60000,50000,무료조식+5성급최고급시몬스침대+넷플릭스+디즈니플러스,충남,천안,300000030,200000309,36.81241545876691,127.14033407196636
43,44,79688,천안 아덴 호텔,모텔,motel,60000,55000,,충남,천안,300000030,200000309,36.826348325654166,127.14396685739959
44,45,69734,천안 텐호텔,모텔,motel,50000,0,천안 텐 마일리지 적립!,충남,천안,300000030,200000309,36.9116828,127.1957872
45,46,86886,천안 브라운도트 천안불당점,모텔,motel,80000,80000,,충남,천안,300000030,200000309,36.811545801164016,127.110307557971
46,47,83585,천안 웨스턴 호텔,모텔,motel,50000,50000,,충남,천안,300000030,200000309,36.81843317736288,127.15893837597007
47,48,81643,천안 저스트슬립호텔 천안두정점,모텔,motel,55000,0,패키지 맛집 이벤트,충남,천안,300000030,200000309,36.8314181,127.1399776
48,49,67433,천안 피아노,모텔,motel,40000,40000,★모텔속에 PC방★,충남,천안,300000030,200000309,36.8019104,127.1470265
49,50,82200,천안 호텔박스 터미널점,모텔,motel,35000,0,,충남,천안,300000030,200000309,36.81838771136681,127.15732787069747
50,51,79138,천안 닉스폭스,모텔,motel,40000,0,토스트/커피/과자류/유자차 제공,충남,천안,300000030,200000309,36.7975721,127.1283103
51,52,79452,천안 탑클라우드호텔,모텔,motel,50000,50000,탑클라우드 천안점 Grand Open Event,충남,천안,300000030,200000309,36.8083427,127.1406807
52,53,72877,천안 호텔사랑,모텔,motel,40000,0,,충남,천안,300000030,200000309,36.7981878,127.1287959
53,54,79005,천안 호텔 감,모텔,motel,60000,60000,김밥 및 한강라면 제공합니다.,충남,천안,300000030,200000309,36.8261338,127.14186059999997
54,55,78986,천안 브라운도트 천안 성정점,모텔,motel,50000,50000,이벤트객실- 예약취소 불가상품,충남,천안,300000030,200000309,36.8265881,127.1440067
55,56,73829,천안 E,모텔,motel,40000,0,주차장 완비 - 최대 20대 주차가능,충남,천안,300000030,200000309,36.8198735,127.16139269999996
56,57,80258,천안 무지개캠핑장,펜션,pension,0,0,,충남,천안,300000030,200000309,36.8476314,127.1951776
57,58,79769,천안 노블레스호텔,모텔,motel,50000,50000,"🍜컵라면 무료제공🍜공기청정기,최고급 호텔식 메트리스&침구100%교체",충남,천안,300000030,200000309,36.8315419,127.1394101
58,59,67282,천안 K호텔,모텔,motel,45000,45000,숙박 이용시 최대 10%마일리지 적립!!,충남,천안,300000030,200000309,36.8267902,127.1424214
59,60,67264,천안 렉스 호텔,모텔,motel,40000,40000,,충남,천안,300000030,200000309,36.8107089,127.139747
60,61,78586,천안 브라운도트 천안역점,모텔,motel,70000,60000,❤️#넷플릭스#지하식당&카페#고사양 PC룸❤️,충남,천안,300000030,200000309,36.8018414,127.147403
61,62,69049,천안 넘버25 천안역점,모텔,motel,37000,37000,,충남,천안,300000030,200000309,36.8123119,127.14075630000002
62,63,69056,천안 월(月),모텔,motel,50000,0,넷플릭스 웨이브온 시청가능,충남,천안,300000030,200000309,36.829532578,127.14425575899998
63,64,80537,천안 보타닉,모텔,motel,50000,45000,,충남,천안,300000030,200000309,36.7685537,127.18816570000001
64,65,75521,천안 U Design,모텔,motel,200000,200000,,충남,천안,300000030,200000309,36.7825077,127.1554922
65,66,81991,천안 세븐블럭,모텔,motel,50000,50000,,충남,천안,300000030,200000309,36.8293673,127.1445149
66,67,82137,천안 이끌림호텔 천안역점,모텔,motel,40000,0,전객실 넷플릭스 & 5.1스피커 &75인치TV,충남,천안,300000030,200000309,36.81070744044519,127.14027562681198
67,68,67886,천안 프라임,모텔,motel,35000,0,,충남,천안,300000030,200000309,36.818818,127.1601695
68,69,69159,천안 벨리노,모텔,motel,40000,40000,☆스낵바 항시 오픈☆,충남,천안,300000030,200000309,36.8114535,127.1395075
69,70,74743,천안 파르페,모텔,motel,35000,35000,✌게이밍PC(32인치 모니터&배그PC)✌,충남,천안,300000030,200000309,36.8178612,127.1531923
70,71,82525,천안 호텔 잠,모텔,motel,45000,0,,충남,천안,300000030,200000309,36.81866114269156,127.15937006267048
71,72,85794,태안 데트르펜션,펜션,pension,70000,70000,,충남,천안,300000030,200000309,36.5129481402246,126.362700753252
72,73,75570,천안 MI호텔,모텔,motel,50000,50000,,충남,천안,300000030,200000309,36.8121472,127.1073954
73,74,82240,천안(신부동) 숲 호텔,모텔,motel,37000,0,,충남,천안,300000030,200000309,36.82394200399269,127.16650551483755
74,75,75545,천안 F2,모텔,motel,45000,0,평일 출장손님들 양말 증정,충남,천안,300000030,200000309,36.8295407,127.14397689999998
75,76,82081,천안 명품 DRIVE IN 무인호텔J,모텔,motel,60000,60000,※24시간 대실 이용가능(주말제외)※,충남,천안,300000030,200000309,36.79679204519096,127.12802828843142
76,77,86268,천안 하운드 천안성정,모텔,motel,50000,50000,❤️전 객실 넷플릭스 ❤️주중 14시 퇴실,충남,천안,300000030,200000309,36.82896695111409,127.14268364497444
77,78,67333,천안 허니문 모텔,모텔,motel,35000,35000,"봉명역도보5분,순천향병원도보5분,천안역도보10분,넷플릭스,65인치TV",충남,천안,300000030,200000309,36.8072935,127.13914090000003
78,79,74773,천안 시크릿,모텔,motel,25000,0,,충남,천안,300000030,200000309,36.8186847,127.1602806
79,80,69562,천안(신부동) 뷰,모텔,motel,45000,0,전객실 대형TV NETFLIX 배그PC 고데기,충남,천안,300000030,200000309,36.817794,127.1577481
80,81,88297,천안 스타 호텔,모텔,motel,40000,40000,,충남,천안,300000030,200000309,36.80739944500701,127.14767474042084
81,82,75868,천안 벅스79,모텔,motel,25000,25000,,충남,천안,300000030,200000309,36.8186278,127.1597488
82,83,84255,천안 이끌림호텔 아비숑 본관,모텔,motel,40000,40000,[나도 모르게 이끌리는 이끌림호텔],충남,천안,300000030,200000309,36.80789211986924,127.13963133597906
83,84,73573,천안 클래스,모텔,motel,60000,0,★출장객들의 안성맞춤 천안 클래스 2층 까페테리아★,충남,천안,300000030,200000309,36.8112475,127.1105264
84,85,67369,천안(쌍용동) 호텔 하트,모텔,motel,45000,45000,GRAND OPEN 오픈기념 특별 이벤트 6개,충남,천안,300000030,200000309,36.7968238,127.12826610000002
85,86,70510,천안 드라파,모텔,motel,40000,40000,"#65인치, 넷플릭스 무료, 공기청정기,",충남,천안,300000030,200000309,36.7973534,127.12808610000002
86,87,79154,천안 에이원,모텔,motel,45000,0,전 객실 넷플릭스 시청 가능,충남,천안,300000030,200000309,36.8185453,127.1591627
87,88,82685,천안 브라운도트 천안쌍용점,모텔,motel,45000,45000,OPEN 이벤트 특가,충남,천안,300000030,200000309,36.79839685481729,127.12904991546866
88,89,69036,천안 샹그리라,모텔,motel,45000,45000,전객실 넷플릭스 완비,충남,천안,300000030,200000309,36.82849019999999,127.13972009999998
89,90,79322,천안 더휴식 소륜호텔,모텔,motel,32000,0,"✨애견동반✨넷플릭스✨세탁,건조✨",충남,천안,300000030,200000309,36.8237006,127.1664338
90,91,69667,천안 그린힐,모텔,motel,50000,0,,충남,천안,300000030,200000309,36.7750402,127.2112108
91,92,68298,천안 그레이스 호텔,모텔,motel,55000,55000,⭐#고사양PC#공기청정기#고인치 TV⭐,충남,천안,300000030,200000309,36.8266927,127.1438166
92,93,67232,천안 A,모텔,motel,35000,0,★주차시설 완비★,충남,천안,300000030,200000309,36.8180787,127.15933719999998
93,94,67275,천안 엠파이어,모텔,motel,45000,0,마일리지 적립이벤트,충남,천안,300000030,200000309,36.8341237,127.1904346
94,95,83161,천안 새마을 호텔,모텔,motel,45000,50000,❤️후기이벤트❤️,충남,천안,300000030,200000309,36.950659502528325,127.13279864814054
95,96,72057,천안 NU(엔유) 호텔,모텔,motel,35000,40000,포토 리뷰 이벤트,충남,천안,300000030,200000309,36.810555,127.13959939999995
96,97,68145,천안 쿨피스 무인텔,모텔,motel,50000,0,테라스 사용,충남,천안,300000030,200000309,36.7532205,127.22082469999998
97,98,67623,천안 터미널 G7,모텔,motel,35000,35000,"전 객실 TV넷플릭스 서비스 /간식,음료 제공",충남,천안,300000030,200000309,36.8180309,127.1597447
98,99,80226,천안 메트로 관광 호텔,모텔,motel,55000,0,,충남,천안,300000030,200000309,36.8105189,127.1479322
99,100,67527,천안 보보스 호텔,모텔,motel,35000,35000,(도보) 숙박손님 할인 행사,충남,천안,300000030,200000309,36.7972355,127.12793349999993
100,101,81110,천안 폴라리스 무인텔,모텔,motel,60000,0,,충남,천안,300000030,200000309,36.76124370000001,127.22663149999994
101,102,73770,천안 St.179 호텔,모텔,motel,40000,40000,오픈 이벤트. 전 객실 DC! 빠른 입실!,충남,천안,300000030,200000309,36.7970702,127.1276775
102,103,67358,천안 도쿄 호텔,모텔,motel,40000,0,대실. 숙박. 할인 이벤트 진행중,충남,천안,300000030,200000309,36.7969715,127.1281127
103,104,67006,천안 W,모텔,motel,50000,50000,💘다원 식당 지하에 오픈 했습니다.💘,충남,천안,300000030,200000309,36.8101862,127.1402247
104,105,72971,천안 어반스테이,모텔,motel,45000,45000,,충남,천안,300000030,200000309,36.8269911,127.1445268
105,106,70601,천안 호텔 69,모텔,motel,40000,40000,"""특별 이벤트""",충남,천안,300000030,200000309,36.8474364,127.181258
106,107,75124,천안 원플러스,모텔,motel,50000,0,★ 무료 조식제공 ★,충남,천안,300000030,200000309,36.773722,127.2109103
107,108,67108,천안 애플,모텔,motel,35000,40000,동물잠옷 & 코스프레 의상 대여 실시!!!,충남,천안,300000030,200000309,36.8103985,127.1402799
108,109,67765,천안 호텔 비지니스,모텔,motel,40000,0,★천안에서 제일 맛있는 조식제공★,충남,천안,300000030,200000309,36.8117304,127.1398969
109,110,92196,천안 이끌림호텔 아모르본관,모텔,motel,35000,35000,★ 전 객실 65인치 대형TV 넷플릭스 가능 ★,충남,천안,300000030,200000309,36.80723799346661,127.13938593482247
110,111,80210,천안 호텔체크인,모텔,motel,37000,0,,충남,천안,300000030,200000309,36.8078982,127.148163
111,112,82577,천안 성거호수펜션,펜션,pension,60000,60000,,충남,천안,300000030,200000309,36.8653205175837,127.213582097663
112,113,73445,천안 휴 호텔,모텔,motel,35000,0,오픈 기념 요금 할인 이벤트!,충남,천안,300000030,200000309,36.8115602,127.1398809
113,114,67610,천안 터미널 꼬모도,모텔,motel,25000,25000,천안 터미널 맞은편(5분거리),충남,천안,300000030,200000309,36.818033,127.15740289999997
114,115,73764,천안 어반트,모텔,motel,32000,0,포토 리뷰 $ 현금 이벤트,충남,천안,300000030,200000309,36.81096857906152,127.13976499691249
115,116,85493,천안 별장펜션,펜션,pension,130000,130000,,충남,천안,300000030,200000309,36.8655853157773,127.213752177409
116,117,93575,천안 루비,모텔,motel,0,0,,충남,천안,300000030,200000309,36.8274465,127.139956
117,118,66758,천안 KS HOTEL 천안역점,모텔,motel,34900,0,어려운 시기에 따뜻한 가격으로 보답해 드리겠습니다^^,충남,천안,300000030,200000309,36.8071687,127.1488898
118,119,69825,천안 하루,모텔,motel,40000,40000,★1층 스낵바 제공★,충남,천안,300000030,200000309,36.8267098,127.14355249999994
119,120,67661,천안 캘리포니아,모텔,motel,30000,0,★ 커플끼리끼리 이벤트 ★,충남,천안,300000030,200000309,36.8187252,127.1599245
120,121,74815,천안 성정 J 호텔,모텔,motel,37000,37000,넷플릭스 시청가능 (미니룸제외),충남,천안,300000030,200000309,36.8110517,127.14057980000007
121,122,91252,천안 스위트,모텔,motel,40000,40000,마일리지 이벤트!,충남,천안,300000030,200000309,36.8110806,127.14039019999996
122,123,79136,천안 CS플라자 호텔,모텔,motel,49000,0,"무한대실(최대 12시간), 최고사양 RTX-3060 PC, 스타일러, 공기청정기",충남,천안,300000030,200000309,36.8281461,127.1437427
123,124,67705,천안 호텔 루이스,모텔,motel,35000,0,HOTEL LUIS 고품격 조식 서비스 제공,충남,천안,300000030,200000309,36.811821,127.139501
124,125,67258,천안 윈저,모텔,motel,45000,45000,전객실 철저한 소독 관리!!,충남,천안,300000030,200000309,36.8110321,127.1104607
125,126,67030,천안 피카소,모텔,motel,40000,0,★★ 일요일 숙박 할인 이벤트 ★★,충남,천안,300000030,200000309,36.8271755,127.1424923
126,127,76738,천안 세븐,모텔,motel,50000,0,,충남,천안,300000030,200000309,36.8109141,127.11095009999997
127,128,68258,천안 썸,모텔,motel,0,0,,충남,천안,300000030,200000309,36.8074555,127.1411306
128,129,85323,저스트슬립호텔 천안불당점,호텔,hotel,0,0,Business Socks 증정 이벤트,충남,천안,300000030,200000309,36.810749,127.110378
129,130,66736,천안 썬(SUN),모텔,motel,0,0,,충남,천안,300000030,200000309,36.8339355,127.1910459
130,131,68384,천안 발렌타인,모텔,motel,50000,50000,,충남,천안,300000030,200000309,36.8292389,127.1440234
131,132,69774,천안 스타 무인텔,모텔,motel,50000,0,,충남,천안,300000030,200000309,36.7524794,127.2221674
132,133,69047,천안 태조,모텔,motel,35000,0,♥저희 태조를 찾아주셔서 감사드립니다♥,충남,천안,300000030,200000309,36.831444335,127.185760145
133,134,79098,천안 칼튼,모텔,motel,0,0,,충남,천안,300000030,200000309,36.8099732,127.1402276
134,135,74564,천안 화이트캐슬,모텔,motel,35000,0,,충남,천안,300000030,200000309,36.8102042,127.1510945
135,136,84283,광주 용봉동 YAJA 광주용봉점,호텔,hotel,55000,55000,,충남,천안,300000030,200000309,35.179683,126.894675
136,137,89010,천안 숲속아침펜션,펜션,pension,120000,120000,,충남,천안,300000030,200000309,36.7747875017267,127.232728217195
137,138,87150,장성 수양호펜션,펜션,pension,200000,220000,,충남,천안,300000030,200000309,35.237244377153,126.668895390432
138,139,69567,천안 티파니,모텔,motel,45000,45000,"💙선착순 최대 5천원 쿠폰 이벤트 / 전객실 넷플릭스,웨이브 시청가능 💙",충남,천안,300000030,200000309,36.817593,127.15780459999996
139,140,99802,천안 CC 모텔,모텔,motel,35000,0,,충남,천안,300000030,200000309,36.856955,127.1851248
140,141,87550,천안 앙상블,모텔,motel,45000,0,,충남,천안,300000030,200000309,36.8116620137285,127.13951832074625
141,142,74057,천안 로사,모텔,motel,0,0,,충남,천안,300000030,200000309,36.8185353,127.18492650000007
142,143,69350,천안 B호텔,모텔,motel,70000,0,,충남,천안,300000030,200000309,36.8004924,127.15256279999994
143,144,73725,천안 리운모텔,모텔,motel,0,0,,충남,천안,300000030,200000309,36.8100262,127.15306020000003
144,145,78234,천안 별장골펜션,펜션,pension,130000,130000,,충남,천안,300000030,200000309,36.83942692148592,127.27000426825514
145,146,99432,소륜호텔 천안 by 아늑,호텔,hotel,40000,40000,,충남,천안,300000030,200000309,36.82373837745264,127.16643594739745
146,147,99629,천안 아늑호텔 성정점,호텔,hotel,65000,65000,,충남,천안,300000030,200000309,36.827347839651985,127.1421528194895
147,148,87227,천안 유성농장카라반,펜션,pension,200000,200000,,충남,천안,300000030,200000309,36.8614109646258,127.254806377471
148,149,99949,천안 별빛풍경펜션,펜션,pension,120000,120000,,충남,천안,300000030,200000309,36.7751804471799,127.233617352864
149,150,100292,천안 반유스테이,펜션,pension,600000,600000,,충남,천안,300000030,200000309,36.7742496335933,127.145402326602
150,151,72717,천안 렉스호텔,호텔,hotel,50000,77000,,충남,천안,300000030,200000309,36.810705,127.139533
151,152,94615,천안 노보텔,모텔,motel,50000,50000,,충남,천안,300000030,200000309,36.860501,127.1520054
152,153,83378,천안 JS,모텔,motel,35000,33000,친절한 서비스,충남,천안,300000030,200000309,36.818066353733165,127.15959036339119
153,154,87131,천안 몽 모텔,모텔,motel,0,0,,충남,천안,300000030,200000309,36.817936952952486,127.15956673495143
154,155,81262,천안 러블리,모텔,motel,0,0,,충남,천안,300000030,200000309,36.8245246,127.1653264
155,156,75382,천안 아도라,모텔,motel,30000,30000,,충남,천안,300000030,200000309,36.8119518,127.1394862
156,157,80606,천안 캠핑하우스캠핑장,펜션,pension,0,0,,충남,천안,300000030,200000309,36.7926017405808,127.144507395635
157,158,98595,천안 마블시티펜션,펜션,pension,350000,350000,,충남,천안,300000030,200000309,36.8195655221535,127.162307015911
158,159,99800,천안 메리골드펜션,펜션,pension,500000,500000,,충남,천안,300000030,200000309,36.9376610423139,127.148903543729
159,160,99427,더휴식 아늑호텔 천안역 1호점,호텔,hotel,55000,55000,,충남,천안,300000030,200000309,36.8093893804911,127.14000460474006
160,161,100351,천안 상록리조트,3성급,hotel,164000,280000,,충남,천안,300000030,200000309,36.74120854189353,127.2872781815857
161,162,68163,천안 c,모텔,motel,0,0,★전 객실 넷플릭스 시청 및 특가이벤트 진행★,충남,천안,300000030,200000309,36.8239775,127.1651167
162,163,82707,천안 성거연두펜션,펜션,pension,60000,60000,,충남,천안,300000030,200000309,36.8651159291948,127.213453007984
163,164,93571,천안 반딧불이키즈풀빌라,펜션,pension,0,0,,충남,천안,300000030,200000309,36.8230861422038,127.165582865076
164,165,94053,천안 723펜션,펜션,pension,250000,250000,,충남,천안,300000030,200000309,36.8230740212334,127.225835502679
165,0,84030,아산 넘버25 아산터미널점,모텔,motel,50000,0,✨전객실 넷플릭스+라이프 스타일에 맞는 객실✨,충남,아산,300000030,200000310,36.78375673092269,127.01581452640926
166,1,89438,가평 262키즈풀빌라 (신축),펜션,pension,319000,531000,,충남,아산,300000030,200000310,37.7991944012673,127.516842303055
167,2,78587,더위트도고(구BS도고콘도),리조트,resort,75000,300000,,충남,아산,300000030,200000310,36.761174,126.888224
168,3,82321,슈어스테이플러스호텔 by 베스트웨스턴 아산,호텔,hotel,100000,100000,,충남,아산,300000030,200000310,36.796121,127.053394
169,4,74857,덕산 스파뷰호텔,호텔,hotel,89000,110000,,충남,아산,300000030,200000310,36.688784,126.66221
170,5,70016,온양 관광호텔,호텔,hotel,81000,169400,,충남,아산,300000030,200000310,36.783325,126.999517
171,6,98001,스플라스 리솜(덕산),호텔,hotel,156700,156700,,충남,아산,300000030,200000310,36.69416169854775,126.65610105548066
172,7,70491,온양 제일호텔,호텔,hotel,92000,169400,,충남,아산,300000030,200000310,36.782126,126.999433
173,8,92808,안산 헤르메스 호텔,호텔,hotel,70000,70000,,충남,아산,300000030,200000310,37.307599,126.848707
174,9,89336,아산 저스트스테이 호텔 아산시청점,모텔,motel,55000,0,,충남,아산,300000030,200000310,36.7888866,126.9967416
175,10,68123,예산 스파 모텔,모텔,motel,40000,0,,충남,아산,300000030,200000310,36.6929642,126.6582547
176,12,69034,아산 호텔 라그라스,모텔,motel,60000,60000,"※ 2022년 7월 25일 신규오픈!! / 온천, 출장, 게임, 투베드, 주차 완벽!! 라그라스 아산상륙!(배틀,롤,피파,오버워치 등) 모든게임 노하드서버와 고성능 PC로 운영!!",충남,아산,300000030,200000310,36.7814055,127.00647070000002
177,13,79558,예산 덕산허브펜션,펜션,pension,70000,70000,,충남,아산,300000030,200000310,36.6838463155876,126.62544903935
178,14,89396,예산 초콜릿펜션,펜션,pension,300000,300000,,충남,아산,300000030,200000310,36.697255273128,126.656735274652
179,15,79343,예산 자자호텔,모텔,motel,100000,100000,전 객실 넷플릭스 시청 가능,충남,아산,300000030,200000310,36.6834176,126.817886
180,16,86318,아산 브라운도트 아산터미널점,모텔,motel,60000,65000,,충남,아산,300000030,200000310,36.78487541099978,127.01393502468906
181,17,81899,예산 예당글로리아펜션,펜션,pension,0,0,,충남,아산,300000030,200000310,36.6033186043326,126.787375463919
182,18,79780,아산 베니스,모텔,motel,40000,0,※ 조용하고 전망 좋은 전 객실 발코니,충남,아산,300000030,200000310,36.7525644,126.9907045
183,19,69052,예산 라스베가스,모텔,motel,45000,45000,,충남,아산,300000030,200000310,36.67778384,126.865513659
184,20,82361,아산 도고온천 카라무인텔,모텔,motel,60000,0,,충남,아산,300000030,200000310,36.76168603952603,126.88676265182447
185,21,81650,아산 리츠,모텔,motel,38000,35000,"가성비 최고의 호텔,평일단체  친절하게 모십니다.",충남,아산,300000030,200000310,36.855582,126.9761508
186,22,84185,예산 덕산 테라스 무인텔,모텔,motel,60000,60000,☎ 복층&테라스룸 노천 욕조 운영 중 ☎,충남,아산,300000030,200000310,36.6920299392376,126.65587348485366
187,23,69757,아산 마리 호텔,모텔,motel,55000,0,"넓은 주차장 보유, 프리미엄 서비스",충남,아산,300000030,200000310,36.7531522,127.00788
188,24,68083,아산 레드 하우스,모텔,motel,35000,0,"GRAND OPEN! 24시간 야간,새벽도 대실 가능합니다 6시간이용, 영화방, 단체룸(파티룸) , 매점 오픈",충남,아산,300000030,200000310,36.85524561980842,126.97653380060528
189,25,80773,아산 호텔 아트리움,모텔,motel,60000,0,,충남,아산,300000030,200000310,36.7788954,126.9996338
190,26,76676,아산 화이트텔,모텔,motel,40000,40000,※ 출장고객 환영 트윈룸 안마실 완비 // 코로나 거리두기 방역기간동안 2인1실이 기준입니다.,충남,아산,300000030,200000310,36.7839761,127.01436309999997
191,27,81212,아산 호텔 AM,모텔,motel,50000,55000,"1.노하드pc .스마트TV설치로 넷플릭스,유투브 무료시청 커플pc-배틀그라운드",충남,아산,300000030,200000310,36.788836,126.9971004
192,28,80502,아산 포유 무인텔,모텔,motel,35000,0,,충남,아산,300000030,200000310,36.85534670000001,126.9740446
193,29,73349,예산(덕산)  m1 무인텔,모텔,motel,70000,0,세스코 복합케어 가입 매일 모든객실 살균소독중,충남,아산,300000030,200000310,36.6890729,126.660351
194,30,68208,아산 호텔 큐브,모텔,motel,45000,45000,※ 대실은 호텔 큐브에서 !,충남,아산,300000030,200000310,36.7814544,127.0005595
