,index,code,name,grade,type,d_price,price,benefit,region_L,region_S,code_L,code_S,lat,lon
344,13,67066,대구 서부정류장 앤(ANNE),모텔,motel,44000,55000,,대구,남구 / 봉덕,300000022,200000251,35.8388325,128.5607925
345,14,80166,대구 대명동 야크,모텔,motel,0,0,,대구,남구 / 봉덕,300000022,200000251,35.8468339,128.5803079
346,15,80699,대구 봉덕동 아바(AVA),모텔,motel,40000,40000,,대구,남구 / 봉덕,300000022,200000251,35.8434481,128.5983562
347,16,72904,대구 2월호텔(앞산점),모텔,motel,58000,0,# 아침 조식 제공 #,대구,남구 / 봉덕,300000022,200000251,35.8417176,128.58244650000006
348,17,74084,대구 이천동 W뉴욕,모텔,motel,35000,35000,,대구,남구 / 봉덕,300000022,200000251,35.8551431,128.5989545
349,18,69598,대구 대명동 그린빌,모텔,motel,0,0,,대구,남구 / 봉덕,300000022,200000251,35.8396275,128.57199179999998
350,19,75875,대구 대명동 9h (나인아워스),모텔,motel,45000,45000,,대구,남구 / 봉덕,300000022,200000251,35.8561106,128.5833148
351,20,69702,대구 대명동 카라,모텔,motel,40000,0,,대구,남구 / 봉덕,300000022,200000251,35.84110716272467,128.582390254687
352,21,84604,대구 대명동 뉴프린스 호텔,모텔,motel,45000,45000,,대구,남구 / 봉덕,300000022,200000251,35.85568692053217,128.58318384309084
353,22,77889,대구 대명동 1번가,모텔,motel,40000,40000,,대구,남구 / 봉덕,300000022,200000251,35.84129939953817,128.57292847686674
354,23,84372,대구 대명동 K모텔,모텔,motel,40000,40000,,대구,남구 / 봉덕,300000022,200000251,35.84555086624264,128.59005985829907
355,0,75252,대구 스파밸리 리조트 호텔드포레,리조트,resort,109000,109000,[Picnic of Nature PKG] 네이처피크닉의 추억을 남겨보세요,대구,달성군,300000022,200000252,35.78828,128.635252
356,1,85887,대구 현풍 브라운도트 대구현풍점,모텔,motel,80000,0,☘️ 유선예약 조식뷔페 무료제공 / 고바슨 커피숍 (전메뉴) 10%할인쿠폰 제공 ☘️,대구,달성군,300000022,200000252,35.691954549459076,128.45670993087694
357,2,69602,대구 현풍 더 디종호텔,모텔,motel,100000,100000,조식제공❤️한식&토스트&씨리얼 ❤️비즈니스호텔,대구,달성군,300000022,200000252,35.6918502,128.45617189999996
358,3,82808,대구 현풍 Hotel 노블(NOBLE),모텔,motel,150000,150000,"❤️ 무료 조식 서비스(한식), 비즈니스 호텔 ❤️",대구,달성군,300000022,200000252,35.69032622715826,128.45514578888097
359,4,86971,남해 남해에서하루펜션,펜션,pension,139000,139000,,대구,달성군,300000022,200000252,34.8256622862514,127.941593067043
360,5,79530,대구 논공 룩스,모텔,motel,45000,0,,대구,달성군,300000022,200000252,35.7284461,128.4417053
361,6,72561,대구 달성 스타(STAR),모텔,motel,40000,0,,대구,달성군,300000022,200000252,35.766883,128.40838929999995
362,7,72643,대구 현풍 홍시,모텔,motel,67000,0,,대구,달성군,300000022,200000252,35.6999901,128.44181389999994
363,8,70428,대구 옥포 이너스(IN-US),모텔,motel,45000,0,,대구,달성군,300000022,200000252,35.7906827,128.4706086
364,9,75314,대구 달성 다올,모텔,motel,0,0,,대구,달성군,300000022,200000252,35.6494356,128.4192276
365,10,75643,대구 현풍 엘레강스,모텔,motel,55000,0,❤엘레강스 3EVENT❤,대구,달성군,300000022,200000252,35.7016823,128.440514
366,11,72272,대구 현풍 히든,모텔,motel,55000,0,12시 이전 입실 고객분들께 대실 4시간 제공 EVENT  (1실 1주차 객실 제외),대구,달성군,300000022,200000252,35.6703089,128.44962220000002
367,12,74621,대구 달성 호텔 리움(RIUM),모텔,motel,60000,60000,★송해공원★,대구,달성군,300000022,200000252,35.7906476,128.47365109999998
368,13,78046,대구 논공 에로스,모텔,motel,40000,40000,,대구,달성군,300000022,200000252,35.7277043,128.45020610000006
369,14,72636,대구 달성군 칸호텔,모텔,motel,0,0,,대구,달성군,300000022,200000252,35.64232499989619,128.42160701932676
370,15,69322,대구 옥포 오늘,모텔,motel,45000,0,,대구,달성군,300000022,200000252,35.790575,128.4684972
371,16,67714,대구 논공 알토,모텔,motel,50000,50000,,대구,달성군,300000022,200000252,35.7740578,128.4227616
372,17,69428,대구 가창 레드,모텔,motel,40000,40000,,대구,달성군,300000022,200000252,35.7335262,128.66532830000006
373,18,80872,대구 달성군 HOTEL G,모텔,motel,60000,0,,대구,달성군,300000022,200000252,35.6423476,128.4222562
374,19,76480,대구 옥포 앤(Anne),모텔,motel,40000,40000,,대구,달성군,300000022,200000252,35.7538342,128.50233679999997
375,20,77843,대구 논공 젠,모텔,motel,40000,40000,✨넓은 주차장 보유✨,대구,달성군,300000022,200000252,35.7726941,128.41946459999997
376,21,78113,대구 가창 힐링,모텔,motel,40000,0,,대구,달성군,300000022,200000252,35.7312305,128.6572132
377,22,85803,대구 옥포 비너스,모텔,motel,42000,42000,,대구,달성군,300000022,200000252,35.7462506651164,128.49190929485334
378,23,93894,청양 콩밭매는댕댕이펜션(대형견가능),펜션,pension,90000,90000,,대구,달성군,300000022,200000252,36.4102235150916,126.833788272179
379,24,99773,대구 사슴은 꽃이었다,펜션,pension,400000,400000,,대구,달성군,300000022,200000252,35.7241477177982,128.633889623439
380,0,75252,대구 스파밸리 리조트 호텔드포레,리조트,resort,109000,109000,[Picnic of Nature PKG] 네이처피크닉의 추억을 남겨보세요,대구,달성군,300000022,200000252,35.78828,128.635252
381,1,85887,대구 현풍 브라운도트 대구현풍점,모텔,motel,80000,0,☘️ 유선예약 조식뷔페 무료제공 / 고바슨 커피숍 (전메뉴) 10%할인쿠폰 제공 ☘️,대구,달성군,300000022,200000252,35.691954549459076,128.45670993087694
382,2,69602,대구 현풍 더 디종호텔,모텔,motel,100000,100000,조식제공❤️한식&토스트&씨리얼 ❤️비즈니스호텔,대구,달성군,300000022,200000252,35.6918502,128.45617189999996
383,3,82808,대구 현풍 Hotel 노블(NOBLE),모텔,motel,150000,150000,"❤️ 무료 조식 서비스(한식), 비즈니스 호텔 ❤️",대구,달성군,300000022,200000252,35.69032622715826,128.45514578888097
384,4,86971,남해 남해에서하루펜션,펜션,pension,139000,139000,,대구,달성군,300000022,200000252,34.8256622862514,127.941593067043
385,5,79530,대구 논공 룩스,모텔,motel,45000,0,,대구,달성군,300000022,200000252,35.7284461,128.4417053
386,6,72561,대구 달성 스타(STAR),모텔,motel,40000,0,,대구,달성군,300000022,200000252,35.766883,128.40838929999995
387,7,72643,대구 현풍 홍시,모텔,motel,67000,0,,대구,달성군,300000022,200000252,35.6999901,128.44181389999994
388,8,70428,대구 옥포 이너스(IN-US),모텔,motel,45000,0,,대구,달성군,300000022,200000252,35.7906827,128.4706086
389,9,75314,대구 달성 다올,모텔,motel,0,0,,대구,달성군,300000022,200000252,35.6494356,128.4192276
390,10,75643,대구 현풍 엘레강스,모텔,motel,55000,0,❤엘레강스 3EVENT❤,대구,달성군,300000022,200000252,35.7016823,128.440514
391,11,72272,대구 현풍 히든,모텔,motel,55000,0,12시 이전 입실 고객분들께 대실 4시간 제공 EVENT  (1실 1주차 객실 제외),대구,달성군,300000022,200000252,35.6703089,128.44962220000002
392,12,74621,대구 달성 호텔 리움(RIUM),모텔,motel,60000,60000,★송해공원★,대구,달성군,300000022,200000252,35.7906476,128.47365109999998
393,13,78046,대구 논공 에로스,모텔,motel,40000,40000,,대구,달성군,300000022,200000252,35.7277043,128.45020610000006
394,14,72636,대구 달성군 칸호텔,모텔,motel,0,0,,대구,달성군,300000022,200000252,35.64232499989619,128.42160701932676
395,15,69322,대구 옥포 오늘,모텔,motel,45000,0,,대구,달성군,300000022,200000252,35.790575,128.4684972
396,16,67714,대구 논공 알토,모텔,motel,50000,50000,,대구,달성군,300000022,200000252,35.7740578,128.4227616
397,17,69428,대구 가창 레드,모텔,motel,40000,40000,,대구,달성군,300000022,200000252,35.7335262,128.66532830000006
398,18,80872,대구 달성군 HOTEL G,모텔,motel,60000,0,,대구,달성군,300000022,200000252,35.6423476,128.4222562
399,19,76480,대구 옥포 앤(Anne),모텔,motel,40000,40000,,대구,달성군,300000022,200000252,35.7538342,128.50233679999997
400,20,77843,대구 논공 젠,모텔,motel,40000,40000,✨넓은 주차장 보유✨,대구,달성군,300000022,200000252,35.7726941,128.41946459999997
401,21,78113,대구 가창 힐링,모텔,motel,40000,0,,대구,달성군,300000022,200000252,35.7312305,128.6572132
402,22,85803,대구 옥포 비너스,모텔,motel,42000,42000,,대구,달성군,300000022,200000252,35.7462506651164,128.49190929485334
403,23,93894,청양 콩밭매는댕댕이펜션(대형견가능),펜션,pension,90000,90000,,대구,달성군,300000022,200000252,36.4102235150916,126.833788272179
404,24,99773,대구 사슴은 꽃이었다,펜션,pension,400000,400000,,대구,달성군,300000022,200000252,35.7241477177982,128.633889623439
