,index,code,name,grade,type,d_price,price,benefit,region_L,region_S,code_L,code_S,lat,lon
24,24,70616,경주 신라부티크호텔 프리미엄,호텔,hotel,99000,99000,,경북,경주,300000025,200000267,35.841866,129.202075
25,25,74920,베스트웨스턴플러스 경주,호텔,hotel,95000,95000,,경북,경주,300000025,200000267,35.770793,129.493442
26,26,70205,The-K 더케이 호텔 경주,4성급,hotel,125000,125000,,경북,경주,300000025,200000267,35.838003,129.291608
27,27,70225,경주 아리수 호텔,호텔,hotel,0,0,,경북,경주,300000025,200000267,35.781565,129.324759
28,28,70385,일성 경주 보문 콘도&리조트,리조트,resort,77900,77900,,경북,경주,300000025,200000267,35.848377,129.28127
29,29,82204,호텔 발렌타인,호텔,hotel,55000,55000,,경북,경주,300000025,200000267,35.840761,129.291216
30,30,69983,경주 코오롱 호텔,4성급,hotel,115000,115000,✨숙박대전: 인원추가금 무료! (최대 2인까지)✨,경북,경주,300000025,200000267,35.7873154209061,129.32270670381172
31,31,84249,엘라포니시호텔,2성급,hotel,129000,129000,,경북,경주,300000025,200000267,35.751871,129.492296
32,32,98277,더 테라스 호텔 경주,호텔,hotel,99000,99000,,경북,경주,300000025,200000267,35.87938370985997,129.22438399634314
33,33,98111,더코노셔 레지던스 호텔,호텔,hotel,220000,220000,,경북,경주,300000025,200000267,37.528249134692906,126.92012821490096
34,34,100007,경주조선온천호텔,호텔,hotel,59000,130000,,경북,경주,300000025,200000267,35.846831961834255,129.28501674104618
35,35,93638,언바운디 경주,호텔,hotel,80000,320000,,경북,경주,300000025,200000267,35.83991891701308,129.2049805995068
36,36,99689,경주 덴바스타 료칸 호텔,호텔,hotel,200000,200000,,경북,경주,300000025,200000267,35.78824264847371,129.49077526288494
37,37,70355,신라 가족호텔,호텔,hotel,69000,69000,,경북,경주,300000025,200000267,35.807298,129.260494
38,38,91289,경주 키즈&가족 호텔,호텔,hotel,130000,200000,,경북,경주,300000025,200000267,35.783803513088536,129.32833296800217
39,39,98039,창원 마산 오션뷰 호텔,호텔,hotel,60000,70000,출장고객님 객실업그레이드,경북,경주,300000025,200000267,35.101680644642755,128.5031599437947
40,40,69899,경주 지지호텔,3성급,hotel,148500,210000,,경북,경주,300000025,200000267,35.839042,129.204428
41,41,92002,경주 SG빌라앤호텔,호텔,hotel,220000,440000,,경북,경주,300000025,200000267,35.770611,129.492941
42,42,82538,토모노야 호텔 & 료칸 경주,호텔,hotel,315120,315120,,경북,경주,300000025,200000267,35.819275,129.502771
43,43,74665,경주 라궁호텔,호텔,hotel,230000,450000,,경북,경주,300000025,200000267,35.833746,129.298562
44,44,69980,스위트 호텔 경주,3성급,hotel,152000,152000,,경북,경주,300000025,200000267,35.853778,129.277347
45,45,69868,베니키아 스위스로젠호텔 경주,3성급,hotel,103000,103000,,경북,경주,300000025,200000267,35.840416,129.292637
46,46,78797,보문씨엘 호텔,호텔,hotel,60000,60000,,경북,경주,300000025,200000267,35.84086,129.29237
47,49,87997,"경주 라베풀빌라 (신축,미온수30도무료)",펜션,pension,0,0,,경북,경주,300000025,200000267,35.8397515979329,129.517905661646
48,50,87148,경주 브라운도트 경주터미널DI점,모텔,motel,70000,0,✌복층룸/야외욕조/넷플릭스가능(개인ID필요) /스타일러/호텔침구/드라이브인/고사양PC/호캉스✌,경북,경주,300000025,200000267,35.84209571638793,129.20331331521237
49,51,88373,동두천 HOTEL G7,모텔,motel,150000,0,,경북,경주,300000025,200000267,37.903395882454916,127.05454123523947
50,52,89229,경주 SERIES(시리즈) 호텔,모텔,motel,65000,0,⭐ 넷플릭스이용 가능/객실냉난방 System 에어컨/일부 객실 스타일러구비/전 객실 고급침구 ⭐,경북,경주,300000025,200000267,35.84074911976233,129.20241533751155
51,53,100003,경주 리포소풀빌라,펜션,pension,109000,520000,,경북,경주,300000025,200000267,35.7769610990894,129.32513190339
52,54,87290,"경주 AB풀빌라(키즈,정글짐,스파)",펜션,pension,89000,450000,,경북,경주,300000025,200000267,35.8120681258052,129.259970171487
53,55,93095,경주 JI 부티끄 호텔,모텔,motel,45000,0,,경북,경주,300000025,200000267,35.84368664321827,129.1832145522204
54,56,97774,경주 청춘,모텔,motel,60000,0,,경북,경주,300000025,200000267,35.856285046383576,129.22354919358207
55,57,89441,경주 파파야애견동반펜션,펜션,pension,69000,69000,,경북,경주,300000025,200000267,35.8629897130373,129.257192189616
56,58,98808,경주 누리봄한옥스테이,펜션,pension,0,0,,경북,경주,300000025,200000267,35.8351874981163,129.20829712597
57,59,97936,양양 마할로호텔,펜션,pension,100000,100000,,경북,경주,300000025,200000267,37.972037429895,128.761512044757
58,60,83658,경주 감포파도펜션,펜션,pension,100000,100000,,경북,경주,300000025,200000267,35.8041936271585,129.503785538347
59,61,97995,경주 어나더원풀빌라,펜션,pension,109000,400000,,경북,경주,300000025,200000267,35.7693742955517,129.31779445653
60,62,87545,경주 노블리스펜션(신축 펜션),펜션,pension,90000,100000,,경북,경주,300000025,200000267,35.748340371163,129.487050372912
61,63,71653,경주 더원펜션,펜션,pension,110000,110000,,경북,경주,300000025,200000267,35.8684192,129.2806378
62,64,88750,경주 카사로마풀빌라,펜션,pension,80000,80000,,경북,경주,300000025,200000267,35.8620737247533,129.266061889982
63,65,98578,경주 펜션놀로와스파펜션,펜션,pension,69000,69000,,경북,경주,300000025,200000267,35.6649961607401,129.405948113347
64,66,88581,경주 와일드키즈풀빌라,펜션,pension,350000,350000,,경북,경주,300000025,200000267,35.8031477879217,129.268174064675
65,67,88916,경주 키즈&가족호텔펜션,펜션,pension,160000,160000,,경북,경주,300000025,200000267,35.7838035440049,129.328332932045
66,68,87346,경주 감포포시즌펜션,펜션,pension,99000,99000,,경북,경주,300000025,200000267,35.8209660768341,129.50766830552
67,69,71385,경주 아띠펜션,펜션,pension,135000,150000,,경북,경주,300000025,200000267,35.7742353055,129.2871325265
68,70,90833,경주 펜타스케이프풀빌라 (신축),펜션,pension,179000,199000,,경북,경주,300000025,200000267,35.8399602028084,129.517758230065
69,71,99697,경주 황리단까사드펜션,펜션,pension,0,0,,경북,경주,300000025,200000267,35.8357904965733,129.211533551985
70,72,98931,공주 산,모텔,motel,40000,50000,세스코 관리 업체,경북,경주,300000025,200000267,36.46956806742736,127.13063618262618
71,73,92632,경주 온니유풀빌라,펜션,pension,350000,350000,,경북,경주,300000025,200000267,35.7782472649804,129.282563299414
72,74,98679,경주 엠584펜션,펜션,pension,130000,130000,,경북,경주,300000025,200000267,35.6679440338676,129.398555315231
73,75,86461,경주 힐스톤풀빌라,펜션,pension,0,0,,경북,경주,300000025,200000267,35.8738588023591,129.273571130849
74,76,97541,경주 스테이감포펜션,펜션,pension,260000,260000,,경북,경주,300000025,200000267,35.8255028399581,129.50895282529
75,77,87939,경주 라비안풀빌라,펜션,pension,195000,300000,,경북,경주,300000025,200000267,35.8760973568756,129.295974356276
76,78,88151,경주 다인하우스풀빌라,펜션,pension,225000,250000,,경북,경주,300000025,200000267,35.7752264468747,129.324101637263
77,79,86814,경주 알베센트풀빌라,펜션,pension,180000,200000,,경북,경주,300000025,200000267,35.8324445205185,129.276810762442
78,80,83610,경주 낭만여행풀빌라펜션,펜션,pension,200000,200000,,경북,경주,300000025,200000267,35.7615537192722,129.325770607019
79,82,83756,경주 뉴보문풀빌라(최고의입지),펜션,pension,250000,350000,,경북,경주,300000025,200000267,35.8626923064216,129.266509428177
80,83,83083,"경주 퍼즈빌풀빌라펜션(프라이빗,신축)",펜션,pension,225000,250000,,경북,경주,300000025,200000267,35.8595935290571,129.28840403326
81,84,76369,경주 GAYA MINI HOTEL,모텔,motel,50000,0,⭐넷플릭스가능/출장&여행 선호도1위/CESCO정기소독⭐      ⭐대실운영하지않는 밝은숙소/태닝샵LAB/동시운영⭐,경북,경주,300000025,200000267,35.84170494001628,129.21610455283175
82,85,88633,경주 허브키즈풀빌라(매일미온온천수교체),펜션,pension,199000,300000,,경북,경주,300000025,200000267,35.8540759660961,129.301729471151
83,86,83817,경주 쁘띠하우스더궁펜션,펜션,pension,0,0,,경북,경주,300000025,200000267,35.7856809308939,129.325913002328
84,87,79038,경주 헤이븐펜션,펜션,pension,0,0,,경북,경주,300000025,200000267,35.80147620425208,129.3156973436955
85,88,80442,경주 읍성독채한옥펜션(2020년5월신축),펜션,pension,160000,160000,,경북,경주,300000025,200000267,35.8494931975274,129.211437145388
86,89,84526,경주 나무 게스트하우스,모텔,motel,60000,0,,경북,경주,300000025,200000267,35.84007599786874,129.2066246153645
87,90,84891,경주 봉황맨션,펜션,pension,0,0,,경북,경주,300000025,200000267,35.8416094986518,129.212132592733
88,91,72447,경주 로쏘하우스펜션(스파),펜션,pension,89000,109000,,경북,경주,300000025,200000267,35.6742317,129.3974352
89,92,98762,경주 아델리아펜션 별관&글램핑,펜션,pension,90000,90000,,경북,경주,300000025,200000267,35.8068547195049,129.30506459921
90,93,82558,경주 머물다풀빌라,펜션,pension,99000,99000,,경북,경주,300000025,200000267,35.8747229110443,129.27419320733
91,94,71691,"경주 더지냄펜션 (독채신축풀비라,보문단지및불국사근처)",펜션,pension,80000,80000,,경북,경주,300000025,200000267,35.800863,129.3146313
92,95,80127,경주 더 씨엘(CL),모텔,motel,57000,0,🎀넷플릭스가능/노하드2PC/65인치스마트/라텍스침구🎀       🎀스파월풀/System에어컨/쿠폰할인적용Click🎀,경북,경주,300000025,200000267,35.8407671,129.2028085
93,96,86593,경주 141미니호텔,모텔,motel,73000,0,,경북,경주,300000025,200000267,35.842179717549556,129.21643600868356
94,97,71259,경주 올리비아펜션,펜션,pension,70000,70000,,경북,경주,300000025,200000267,35.7909001,129.3158928
95,98,79427,경주 감포은솔펜션,펜션,pension,45000,45000,,경북,경주,300000025,200000267,35.78596474566598,129.48962776636444
96,99,84147,경주 로투스28풀빌라,펜션,pension,99000,350000,,경북,경주,300000025,200000267,35.7496065112701,129.297659096286
97,100,86677,경주 보문풀빌라(매일미온온처수교체),펜션,pension,199000,280000,,경북,경주,300000025,200000267,35.8543133537361,129.302046123522
98,101,81267,경주 메종드마망펜션,펜션,pension,90000,90000,,경북,경주,300000025,200000267,35.7986595307677,129.198266100205
99,102,72347,경주 도도펜션(가을특가할인),펜션,pension,80000,130000,,경북,경주,300000025,200000267,35.7739860302194,129.32542769169
100,103,88377,경주 소록스테이감성숙소펜션,펜션,pension,0,0,,경북,경주,300000025,200000267,35.7682698900463,129.318593902144
101,104,74867,경주 토함산락펜션&글램핑,펜션,pension,69000,69000,,경북,경주,300000025,200000267,35.8011658775,129.3147813829
102,105,76017,경주 솔바람들꽃향기펜션,펜션,pension,100000,100000,,경북,경주,300000025,200000267,35.7777213547,129.3395236988
103,106,81711,경주 호텔 나무,모텔,motel,60000,0,⚡넷플릭스가능/스타일러/안마의자/스파월풀/공기청정기⚡     ⚡고급침구/Design컨셉룸/간편조식/재방문200%⚡,경북,경주,300000025,200000267,35.8420525,129.2027903
104,107,84322,경주 이오스풀빌라,펜션,pension,109000,150000,,경북,경주,300000025,200000267,35.840975765665,129.517243602812
105,108,97796,"경주 835스테이풀빌라(신축,독채,감성숙소)",펜션,pension,290000,420000,,경북,경주,300000025,200000267,35.7608620644117,129.294613793239
106,109,82903,경주 해피하우스펜션,펜션,pension,225000,250000,,경북,경주,300000025,200000267,35.7834425333483,129.325822988245
107,110,93140,경주 루나풀빌라독채펜션,펜션,pension,0,0,,경북,경주,300000025,200000267,35.8159908484726,129.192677077935
108,111,88470,경주 라온풀빌라,펜션,pension,120000,120000,,경북,경주,300000025,200000267,35.7821367738776,129.272511306985
109,112,66897,경주 호텔 아델,모텔,motel,60000,0,🎀조식제공/넷플릭스가능/호텔구스침구/스타일러/루프탑🎀          🎀공기청정/65인치Tv/노래방/다이닝룸/할인쿠폰Click🎀,경북,경주,300000025,200000267,35.85629335569915,129.22381338252714
110,113,93454,"경주 보문 힐스테이 ( 조식, 사진인화, VR게임 대여 )",펜션,pension,0,0,,경북,경주,300000025,200000267,35.8599174680971,129.290968977209
111,114,73268,경주 용장한옥펜션,펜션,pension,90000,90000,,경북,경주,300000025,200000267,35.7752462087,129.2023105744
112,115,82567,경주 루나피에나풀빌라,펜션,pension,260000,260000,,경북,경주,300000025,200000267,35.7870304873414,129.490769139536
113,116,84208,경주 예스풀빌라,펜션,pension,90000,240000,,경북,경주,300000025,200000267,35.8405931458454,129.5174529236
114,117,88444,경주 레뷰174풀빌라(22년6월 신축),펜션,pension,80000,350000,,경북,경주,300000025,200000267,35.8011817670177,129.316037637613
115,118,81520,경주 보문모든풀빌라(온천수 수영장),펜션,pension,179000,199000,,경북,경주,300000025,200000267,35.862889296176,129.265978189671
116,119,83020,경주 리우네키즈풀빌라,펜션,pension,99000,130000,,경북,경주,300000025,200000267,35.795939748967,129.310973942631
117,120,79185,경주 화림정한옥펜션(첨성대),펜션,pension,120000,120000,,경북,경주,300000025,200000267,35.83615736910149,129.22012257327924
118,121,85156,경주 이엘풀빌라,펜션,pension,171000,190000,,경북,경주,300000025,200000267,35.7948946591546,129.311202677528
119,122,83323,경주 라구스힐풀빌라,펜션,pension,129000,349000,,경북,경주,300000025,200000267,35.8348374940329,129.275321856576
120,123,91304,경주 하서리316풀빌라,펜션,pension,130000,300000,,경북,경주,300000025,200000267,35.6822757524175,129.46303992713
121,124,97624,경주 브라운도트 경주시청점,모텔,motel,120000,120000,,경북,경주,300000025,200000267,35.8548807502011,129.2235020340889
122,126,78298,경주 풀빌라467펜션,펜션,pension,400000,500000,,경북,경주,300000025,200000267,35.7944979659417,129.317096701858
123,127,98098,경주 보문 브라운도트 경주보문점,모텔,motel,70000,0,,경북,경주,300000025,200000267,35.84069982531221,129.29163972143604
124,128,81855,경주 메이브리즈풀빌라,펜션,pension,89000,320000,,경북,경주,300000025,200000267,35.8927946691911,129.291267829055
125,129,71115,경주 로하스애견펜션,펜션,pension,70000,70000,,경북,경주,300000025,200000267,35.7960461,129.3111693
126,130,71310,경주 라스텔라펜션,펜션,pension,75000,85000,,경북,경주,300000025,200000267,35.8315868,129.2546615
127,131,77787,경주 오슬로풀빌라,펜션,pension,80000,80000,,경북,경주,300000025,200000267,35.79587133430257,129.30897846066583
128,132,71404,경주 피렌체펜션,펜션,pension,70000,70000,,경북,경주,300000025,200000267,35.8182994072,129.2873299201
129,133,80038,경주 인하트풀빌라,펜션,pension,0,0,,경북,경주,300000025,200000267,35.8729377078572,129.273988394341
130,134,79184,경주 제스트57펜션,펜션,pension,89000,89000,,경북,경주,300000025,200000267,35.67963742907964,129.46925923928424
131,135,78754,경주 쁘띠토마토펜션,펜션,pension,60000,80000,,경북,경주,300000025,200000267,35.85818069349932,129.26097732765578
132,136,77328,경주 소유 스파 펜션,펜션,pension,89000,110000,,경북,경주,300000025,200000267,35.66051857,129.45089049
133,137,85433,경주 한아름풀빌라,펜션,pension,109000,209000,,경북,경주,300000025,200000267,35.8687510157563,129.27232103147
134,138,71378,경주 블루노트펜션(인피니티풀),펜션,pension,80000,150000,,경북,경주,300000025,200000267,35.8600623,129.2584885
135,139,67274,경주 J 부티크 호텔,모텔,motel,50000,0,❤️넷플릭스가능/복층/스타일러/공기청정기/고급침구❤️,경북,경주,300000025,200000267,35.8417866,129.20306519999997
136,140,97645,경주 더 테라스 호텔 (the terrace hotel),모텔,motel,219000,0,,경북,경주,300000025,200000267,35.87938370985997,129.22438399634314
137,141,86129,경주 미소펜션,펜션,pension,490000,490000,,경북,경주,300000025,200000267,35.803129186838,129.310405711315
138,142,78911,경주 1974호스텔펜션,펜션,pension,29500,29500,,경북,경주,300000025,200000267,35.84344358907934,129.203956156456
139,143,71282,경주 라온펜션,펜션,pension,60000,60000,,경북,경주,300000025,200000267,35.8171983,129.2561862
140,144,86474,경주 아델풀빌라(신축 온천수무료 찜질방),펜션,pension,249000,300000,,경북,경주,300000025,200000267,35.8541259040506,129.301907003371
141,145,77946,경주 더보문풀빌라펜션 (찜질방),펜션,pension,180000,200000,,경북,경주,300000025,200000267,35.8622458,129.2654958
142,146,75610,경주 까미노풀빌라펜션,펜션,pension,180000,350000,,경북,경주,300000025,200000267,35.861552781,129.2664039151
143,147,79621,경주 가족 MINI HOTEL,모텔,motel,43000,0,※ 리뉴얼 오픈 기념 ! 베스트후기 이벤트! ❤️ 매주 (월) 요일은 간편조식으로 제공됩니다 ! (๑◕ܫ◕๑),경북,경주,300000025,200000267,35.8434834,129.1816507
144,148,70717,경주 욜로펜션,펜션,pension,90000,90000,,경북,경주,300000025,200000267,35.8672883,129.2731846
145,149,89271,영주 호텔스토리,모텔,motel,50000,0,❣️풍기IC인근 최상의 컨디션 무인호텔❣️,경북,경주,300000025,200000267,36.86623676534637,128.551298991111
146,150,88070,경주 캐스팅애견동반펜션,펜션,pension,59000,59000,,경북,경주,300000025,200000267,35.782079662664,129.49004923802
147,151,83572,경주 캠프파이브펜션,펜션,pension,140000,140000,,경북,경주,300000025,200000267,35.8017420896086,129.298563894297
148,152,71389,"경주 별그린펜션(보문단지,픽업가능)",펜션,pension,69000,185000,,경북,경주,300000025,200000267,35.8587469048,129.259426114
149,153,77623,경주 두바퀴로가는자동차글램핑,펜션,pension,300000,440000,,경북,경주,300000025,200000267,35.754254,129.0008289
150,154,73777,경주 포에버펜션,펜션,pension,0,0,,경북,경주,300000025,200000267,35.8344188664,129.2575142243
151,155,79267,경주 넘버25 경주터미널점,모텔,motel,60000,0,,경북,경주,300000025,200000267,35.8407009,129.2051862
152,156,71649,경주 카프리펜션,펜션,pension,100000,100000,,경북,경주,300000025,200000267,35.8745393,129.2778983
153,157,71371,경주 애견펜션노비오스,펜션,pension,80000,80000,,경북,경주,300000025,200000267,35.7819780256,129.3302362125
154,158,76862,경주 유노이아펜션,펜션,pension,70000,70000,,경북,경주,300000025,200000267,35.74104708101085,129.4820122988973
155,159,78650,경주 마중풀빌라,펜션,pension,118000,210000,,경북,경주,300000025,200000267,35.79362768661364,129.30870117631903
156,160,78340,경주 다솔강펜션(풀빌라),펜션,pension,98000,130000,,경북,경주,300000025,200000267,35.7974726745062,129.198408361145
157,161,69540,경주 나인,모텔,motel,50000,0,,경북,경주,300000025,200000267,35.844118446770985,129.18193991940234
158,162,84316,가평 쥬쥬키즈풀빌라(조식무료제공),펜션,pension,149000,149000,,경북,경주,300000025,200000267,37.7918965207227,127.321094643655
159,163,71035,경주 해와바다펜션,펜션,pension,49000,69000,,경북,경주,300000025,200000267,35.8368074,129.5174796
160,164,78334,경주 가자GO풀빌라펜션,펜션,pension,0,0,,경북,경주,300000025,200000267,35.89059728093789,129.2773169806349
161,165,71381,경주 노란별펜션,펜션,pension,80000,80000,,경북,경주,300000025,200000267,35.8752677759,129.2930988096
162,166,69455,경주 하라,모텔,motel,50000,60000,2 TYPE TWIN 객실+스파월풀+고데기+다용도 테이블 완비,경북,경주,300000025,200000267,35.783044,129.3274588
163,167,74546,경주 프리티,모텔,motel,45000,0,☆1실1주차/System에어컨/욕조/고급침구☆             ☆쿠폰적용하기 Click /할인혜택/가성비☆,경북,경주,300000025,200000267,35.9895118,129.22393769999996
164,168,78722,경주 베니아펜션,펜션,pension,71250,71250,,경북,경주,300000025,200000267,35.7741827,129.2881561
165,169,78940,경주 파티오풀빌라,펜션,pension,95000,220000,,경북,경주,300000025,200000267,35.7937798,129.3087154
166,170,93334,동해 바다담스파풀빌라,펜션,pension,135000,135000,,경북,경주,300000025,200000267,37.5779218370238,129.115559875043
167,171,88555,"경주 힌구름풀빌라 (신축,개별풀빌라,스파,미온수)",펜션,pension,189000,189000,,경북,경주,300000025,200000267,35.7125564016009,129.07569345888
168,172,75240,"경주 라즈베리펜션(관광지 인근,개별바비큐)",펜션,pension,55000,110000,,경북,경주,300000025,200000267,35.7860559008,129.3101762028
169,173,71257,경주 보니또펜션(스파.개별바비큐장),펜션,pension,63000,90000,,경북,경주,300000025,200000267,35.8682705,129.2724387
170,174,98787,경주 용장글램핑,펜션,pension,120000,120000,,경북,경주,300000025,200000267,35.7749178882228,129.202319097276
171,175,82711,경주 아트힐펜션(개별 감성바베큐장.야외수영장),펜션,pension,89000,139000,,경북,경주,300000025,200000267,35.8001781098502,129.315144575978
172,176,71244,경주 가득한정원펜션,펜션,pension,63000,70000,,경북,경주,300000025,200000267,35.7978456,129.3156491
173,177,85346,경주 루스풀빌라,펜션,pension,0,0,,경북,경주,300000025,200000267,35.946491531152,129.293659461006
174,178,71126,경주 팅커벨펜션,펜션,pension,69000,90000,,경북,경주,300000025,200000267,35.8588625,129.2621446
175,179,77370,경주 둥지가족펜션,펜션,pension,250000,250000,,경북,경주,300000025,200000267,35.82759955,129.18976705
176,180,74598,경주 에필로그펜션(스파 노래방 넷플릭스이용가능),펜션,pension,0,0,,경북,경주,300000025,200000267,35.857981991,129.2581293172
177,181,84072,경주 잼잼키즈풀빌라,펜션,pension,179000,270000,,경북,경주,300000025,200000267,35.7868033576192,129.301659329791
178,182,71796,경주 어울림펜션,펜션,pension,100000,100000,,경북,경주,300000025,200000267,35.6610099,129.4513401
179,183,82810,경주 조이풀빌라앤스파(게임기),펜션,pension,119000,320000,,경북,경주,300000025,200000267,35.7842349037527,129.473523600106
180,184,77339,경주 숲속정원펜션,펜션,pension,69000,89000,,경북,경주,300000025,200000267,35.6883129415408,129.39759662100462
181,185,83824,경주 아이놀자키즈풀빌라펜션,펜션,pension,400000,500000,,경북,경주,300000025,200000267,35.780734513771,129.331393227206
182,186,70735,경주 르레브펜션,펜션,pension,73100,86000,,경북,경주,300000025,200000267,35.8630758,129.2566294
183,187,71482,경주 아미고펜션 (경주보문단지),펜션,pension,0,0,,경북,경주,300000025,200000267,35.8745467,129.277402
184,188,82463,경주 황리단길스테이펜션,펜션,pension,0,0,,경북,경주,300000025,200000267,35.834004450227,129.207893754458
185,189,78651,경주 리베르풀빌라(야외수영장OPEN),펜션,pension,89000,200000,,경북,경주,300000025,200000267,35.7939035,129.3088933
186,190,71755,경주 피라미드펜션,펜션,pension,100000,120000,,경북,경주,300000025,200000267,35.6770255,129.4631185
187,191,91768,경주 비클래시키즈풀빌라보문점,펜션,pension,239000,239000,,경북,경주,300000025,200000267,35.8696658767091,129.266836627319
188,192,72988,경주 노벨라펜션(경주월드 인근),펜션,pension,59000,69000,,경북,경주,300000025,200000267,35.8322121212,129.2766645931
189,193,80150,경주 1945펜션,펜션,pension,99000,99000,,경북,경주,300000025,200000267,35.8751685212962,129.277223394712
190,194,76802,"경주 모던풀빌라앤스파(픽업,개별바베큐)",펜션,pension,129000,320000,,경북,경주,300000025,200000267,35.784178015598,129.47352968748294
191,195,79637,경주 소풍펜션,펜션,pension,60000,60000,,경북,경주,300000025,200000267,35.8361391852316,129.516797278034
192,196,91900,"경주 다올펜션(신축, 감성숙소, 캠핑감성)",펜션,pension,179000,260000,,경북,경주,300000025,200000267,35.7839515103085,129.260487219212
193,198,77919,경주 디어포르마펜션,펜션,pension,70000,70000,,경북,경주,300000025,200000267,35.66475609486983,129.40574238518377
194,199,79369,경주 보문팰리스펜션,펜션,pension,80000,80000,,경북,경주,300000025,200000267,35.8637068844902,129.257549591984
195,200,82249,경주 풍뎅이 미니호텔,모텔,motel,40000,0,,경북,경주,300000025,200000267,35.83983592214478,129.20482527589576
196,201,80203,경주 천년한옥펜션,펜션,pension,110000,110000,,경북,경주,300000025,200000267,35.7739501016825,129.286844953616
197,202,77027,경주 예전펜션,펜션,pension,48000,80000,,경북,경주,300000025,200000267,35.86879049,129.27285351
198,203,74305,경주 오글오글글램핑,펜션,pension,119000,119000,,경북,경주,300000025,200000267,35.760493644,129.061892414
199,204,77366,경주 경주엔한옥펜션,펜션,pension,125100,139000,,경북,경주,300000025,200000267,35.83311508,129.19148548
200,205,78662,경주 다온키즈풀빌라,펜션,pension,189000,270000,,경북,경주,300000025,200000267,35.787324,129.3043955
201,206,75256,경주 미림모텔,모텔,motel,0,0,,경북,경주,300000025,200000267,35.8477129,129.2166376
