,index,code,name,grade,type,d_price,price,benefit,region_L,region_S,code_L,code_S,lat,lon
296,1,83940,부산 정관 H Avenue 정관점,모텔,motel,49500,75000,❤H-AVENUE HOTEL 특별함❤,부산,송정 / 기장,300000017,200000176,35.316174988644306,129.18322566854874
297,2,76401,부산 기장 브라운도트 기장연화리점,모텔,motel,45000,0,"토스트, 컵라면 조식서비스",부산,송정 / 기장,300000017,200000176,35.2179031,129.22572030000003
298,3,74597,부산 송정 리자인 호텔,모텔,motel,40000,0,💕#무료조식#넷플릭스#공기청정기#스타일러💕,부산,송정 / 기장,300000017,200000176,35.1830351,129.2050974
299,4,72333,부산 기장브라운도트펜션,펜션,pension,79000,120000,,부산,송정 / 기장,300000017,200000176,35.2180008,129.2255577
300,5,80674,"부산 기장 더클럽호텔(구, 더 베이 클럽) 기장연화리점",모텔,motel,50000,0,❤️주차 50대 완비❤️,부산,송정 / 기장,300000017,200000176,35.22044095086878,129.22708663792977
301,6,94154,부산 송정 솔스테이 풀빌라&료칸,모텔,motel,180000,0,♥2023.05월 신축♥풀빌라♥복층펜션♥료칸펜션♥히노끼탕♥프라이빗 펜션 풀빌라,부산,송정 / 기장,300000017,200000176,35.181088381719036,129.19973952037697
302,7,81888,부산 송정 브룩스 호텔,모텔,motel,57000,0,💕스타일러 / 블루투스 스피커/ 최고급 침구/넓은 주차💕,부산,송정 / 기장,300000017,200000176,35.181125,129.2047618
303,8,83994,부산 송정 하운드 송정해수욕장,모텔,motel,60000,0,,부산,송정 / 기장,300000017,200000176,35.181201403230595,129.20141267230588
304,9,98908,부산 송정 더 쿨리스트 호텔,모텔,motel,119000,0,✨ 송정 더 쿨리스트 호텔만의 혜택 ☜(ﾟヮﾟ☜)✨,부산,송정 / 기장,300000017,200000176,35.17982508115774,129.19875851811221
305,10,72903,아난티 힐튼 부산,5성급,hotel,385000,770000,,부산,송정 / 기장,300000017,200000176,35.197102,129.228482
306,11,98031,아난티 앳 부산,호텔,hotel,413000,413000,,부산,송정 / 기장,300000017,200000176,35.1986259,129.2212037
307,12,74426,송정 라온호텔,2성급,hotel,95000,95000,,부산,송정 / 기장,300000017,200000176,35.177661,129.197271
308,13,87806,부산 하운드 호텔 정관,호텔,hotel,60000,140000,,부산,송정 / 기장,300000017,200000176,35.316112,129.180622
309,14,88331,호시카게 료칸호텔,호텔,hotel,552500,578500,,부산,송정 / 기장,300000017,200000176,35.227159143022064,129.22706359541118
310,15,86075,베스트루이스해밀턴호텔 오션테라스,2성급,hotel,0,0,해돋이 타임 떡국 무료 제공,부산,송정 / 기장,300000017,200000176,35.213824,129.222334
311,16,73852,브라운도트 송정점,호텔,hotel,55000,200000,,부산,송정 / 기장,300000017,200000176,35.178752,129.197357
312,17,86640,르컬렉티브 오시리아,호텔,hotel,89900,89900,부산 롯데월드 근처 레지던스형 호텔,부산,송정 / 기장,300000017,200000176,35.189029,129.214258
313,18,81868,부산 넘버25 기장연화리점,호텔,hotel,52000,150000,☆고객 감사 이벤트☆,부산,송정 / 기장,300000017,200000176,35.219223,129.226399
314,19,78622,브라운도트 정관점,호텔,hotel,50000,100000,★한식 뷔페 조식 오픈★,부산,송정 / 기장,300000017,200000176,35.316199,129.181747
315,20,83694,베스트 루이스 해밀턴 호텔 기장점,호텔,hotel,42000,175000,,부산,송정 / 기장,300000017,200000176,35.249443,129.209643
316,21,98430,엘모멘토 오시리아,호텔,hotel,75000,500000,,부산,송정 / 기장,300000017,200000176,35.188459237672646,129.21448407686384
317,22,90892,와이컬렉션 by UH FLAT 오시리아,호텔,hotel,65000,410000,☆심쿵교복 연계할인(롯데월드 셔틀버스 운영)☆,부산,송정 / 기장,300000017,200000176,35.188459237672646,129.21448407686384
318,23,76813,브라운도트 기장연화리점,호텔,hotel,55000,80000,,부산,송정 / 기장,300000017,200000176,35.217903,129.22572
319,24,81949,부산 하운드 기장 일광,2성급,hotel,60000,60000,,부산,송정 / 기장,300000017,200000176,35.265533,129.230516
320,25,77579,부산 기장 이데아 호텔,호텔,hotel,70000,70000,,부산,송정 / 기장,300000017,200000176,35.25364,129.214339
321,26,88940,더 클럽 호텔 기장연화리점,호텔,hotel,53000,60000,,부산,송정 / 기장,300000017,200000176,35.22044095086878,129.22708663792977
322,27,87063,마티에 오시리아,호텔,hotel,124000,124000,,부산,송정 / 기장,300000017,200000176,35.188716,129.213497
323,28,87440,부산 송정 호텔 모먼트(H.MOMENT),호텔,hotel,55000,250000,,부산,송정 / 기장,300000017,200000176,35.181426,129.20502
324,29,97583,부산 H Avenue 기장일광점,호텔,hotel,60000,60000,,부산,송정 / 기장,300000017,200000176,35.265680290249016,129.23086920793705
325,30,99828,아크로 오시리아 레지던스,호텔,hotel,100000,100000,"투숙객 전용 주요관광지 특별가 혜택(롯데월드,클럽디오아시스,블루라인파크등)",부산,송정 / 기장,300000017,200000176,35.188459237672646,129.21448407686384
326,31,86588,송정호텔블루캐슬,호텔,hotel,50000,100000,전객실 개별 에어콘 / 세탁기 사용가능,부산,송정 / 기장,300000017,200000176,35.181047,129.201113
327,32,99818,부산 송정 쿨리스트호텔,호텔,hotel,119000,300000,✨ 송정 더 쿨리스트 호텔만의 혜택 ☜(ﾟヮﾟ☜)✨,부산,송정 / 기장,300000017,200000176,35.17982508115774,129.19875851811221
328,33,69994,송정호텔,호텔,hotel,70000,150000,,부산,송정 / 기장,300000017,200000176,35.181086,129.20303
329,34,85878,기장 더 뮤즈호텔,호텔,hotel,70000,110000,,부산,송정 / 기장,300000017,200000176,35.265755,129.230603
330,35,78185,송정 올라호텔,2성급,hotel,50000,100000,,부산,송정 / 기장,300000017,200000176,35.176844,129.196845
331,36,69951,동부산 온천호텔,2성급,hotel,80000,80000,,부산,송정 / 기장,300000017,200000176,35.343422,129.253147
332,41,88629,부산 정관 덴바스타 호텔,모텔,motel,50000,0,,부산,송정 / 기장,300000017,200000176,35.31602698402149,129.182494636817
333,42,88625,부산 기장 머무름N 오시리아,모텔,motel,63800,388350,,부산,송정 / 기장,300000017,200000176,35.188459237672646,129.21448407686384
334,45,99521,부산 기장 하운드 기장오시리아,모텔,motel,50000,0,❤️신규오픈/ 부산주요관광지할인❤️,부산,송정 / 기장,300000017,200000176,35.234849642947935,129.2152771851592
335,46,92106,"부산 송정맨션(23년신축독채,감성풀빌라)",펜션,pension,184000,230000,,부산,송정 / 기장,300000017,200000176,35.1690316298379,129.197162280644
336,47,97731,부산 송정 심플앤와이드,모텔,motel,50000,0,,부산,송정 / 기장,300000017,200000176,35.18129322575726,129.20190409857454
337,48,97954,부산 빌라드연화,펜션,pension,117000,130000,,부산,송정 / 기장,300000017,200000176,35.2134423914356,129.222002701361
338,49,98790,부산 GB골든베이펜션,펜션,pension,117000,130000,,부산,송정 / 기장,300000017,200000176,35.2214714219923,129.227108378568
339,50,84425,부산 해운대고하우스펜션,펜션,pension,100000,100000,,부산,송정 / 기장,300000017,200000176,35.1821924303964,129.20400195632
340,51,98707,부산 슬로우스테이,펜션,pension,290000,350000,,부산,송정 / 기장,300000017,200000176,35.2175463035606,129.200223670885
341,52,83111,부산 고마펜션,펜션,pension,120000,150000,,부산,송정 / 기장,300000017,200000176,35.2350475958507,129.243252831034
342,54,97967,부산 타이드어웨이 풀빌라,펜션,pension,140000,140000,,부산,송정 / 기장,300000017,200000176,35.1821708648867,129.208527856496
343,55,88410,삼척 이클리프풀빌라,펜션,pension,207060,207060,,부산,송정 / 기장,300000017,200000176,37.4237530171141,129.192778014074
344,57,94222,부산 루메드풀빌라,펜션,pension,225000,250000,,부산,송정 / 기장,300000017,200000176,35.1817564531452,129.205575978926
345,58,85186,부산 기장 더 뮤즈 호텔,모텔,motel,70000,0,,부산,송정 / 기장,300000017,200000176,35.26575623957143,129.2305929715529
346,59,86951,부산 정관 하운드 정관,모텔,motel,60000,0,,부산,송정 / 기장,300000017,200000176,35.316122663498525,129.1806120340346
347,60,74445,부산(기장) 해오름펜션,펜션,pension,200000,200000,,부산,송정 / 기장,300000017,200000176,35.1878016097,129.2112455292
348,61,82023,"부산 송정 호텔 모먼트(H.MOMENT)(구,이스턴엠버)",모텔,motel,45000,60000,"✨루프탑 일출 송정 1위 하이엔드 디자인 호텔, 오션뷰 맛집 H.moment✨",부산,송정 / 기장,300000017,200000176,35.18129592127885,129.20493901084913
349,62,83854,부산 송정 호텔 블루캐슬,모텔,motel,50000,0,,부산,송정 / 기장,300000017,200000176,35.18101822307109,129.20109143041307
350,63,87817,부산 기장 호시카게,모텔,motel,552500,0,,부산,송정 / 기장,300000017,200000176,35.227159143022064,129.22706359541118
351,64,98005,부산 기장빌라드히멜풀빌라(23.06 신축),펜션,pension,129000,199000,,부산,송정 / 기장,300000017,200000176,35.3046357359198,129.24859223983
352,66,86459,부산 송정스테이서몽펜션,펜션,pension,200000,200000,,부산,송정 / 기장,300000017,200000176,35.1814539677409,129.204916715383
353,67,75033,부산 앙스모멍펜션,펜션,pension,0,0,,부산,송정 / 기장,300000017,200000176,35.1814437217,129.2031135438
354,68,81926,부산 기장 하운드 기장일광,모텔,motel,55000,100000,😍프라이빗 풀에서 쌓인 피로를 싸악~ 지금 예약하자!!,부산,송정 / 기장,300000017,200000176,35.26569351039138,129.23185777148794
355,69,85995,부산 기장 베스트루이스해밀턴 호텔 오션테라스,모텔,motel,0,0,수영장 사용 불가(2023.11.01 ~ 2024.01.31),부산,송정 / 기장,300000017,200000176,35.213824192086335,129.2223340777716
356,70,73826,부산 송정 브라운도트 송정점,모텔,motel,55000,70000,👍오션뷰 맛집! 일출&일몰맛집! 야경맛집!👍,부산,송정 / 기장,300000017,200000176,35.178822,129.1972247
357,71,84777,부산 폴마레펜션,펜션,pension,190000,190000,,부산,송정 / 기장,300000017,200000176,35.1803241447814,129.199228537167
358,72,86389,부산 더펜션502(사계절바베큐),펜션,pension,120000,120000,,부산,송정 / 기장,300000017,200000176,35.1881438640724,129.211373464398
359,73,75581,부산 에스스테이펜션,펜션,pension,80750,95000,,부산,송정 / 기장,300000017,200000176,35.1814115662,129.202107287
360,74,84289,부산 기장 호텔 리안,모텔,motel,45000,0,"🎀조식서비스,토스트,라면,씨리얼,우유등 제공,기장역 5분거리🎀",부산,송정 / 기장,300000017,200000176,35.250388581945785,129.2137140908435
361,75,85143,부산 오시리아인펜션,펜션,pension,150000,150000,,부산,송정 / 기장,300000017,200000176,35.1851660844599,129.209369808762
362,76,93386,부산 기장 H Avenue 기장일광점,모텔,motel,58000,0,,부산,송정 / 기장,300000017,200000176,35.265680290249016,129.23086920793705
363,77,76776,부산 기장 브룩스 호텔,모텔,motel,35000,0,✿세미조식✿포토후기이벤트 ✿넷플릭스✿디즈니+✿티빙✿왓챠✿ (무료),부산,송정 / 기장,300000017,200000176,35.2507112,129.21359860000007
364,78,93653,부산 테라스펜션,펜션,pension,105000,105000,,부산,송정 / 기장,300000017,200000176,35.2608200504698,129.233121942869
365,79,74070,부산 정관 호텔라움,모텔,motel,50000,0,"넷플릭스 & 디즈니+ 무료 시청 , 고사양 PC룸, 야외 욕조, 무료 조식",부산,송정 / 기장,300000017,200000176,35.3161999,129.18137419999994
366,80,75446,부산 기장 HILL HOTEL,모텔,motel,33000,0,❤️❤️❤️ 외제차 슈퍼카 주차맛집 ❤️❤️❤️                                             ❤️❤️❤️ 고객만족 1등 휴식 맛집 ❤️❤️❤️,부산,송정 / 기장,300000017,200000176,35.2529137,129.2145594
367,81,72929,부산 기장 부띠끄호텔 5월로,모텔,motel,35000,0,"✨조식 서비스✨ 토스트,컵라면,원두커피,얼음컵 제공",부산,송정 / 기장,300000017,200000176,35.2501281,129.2136147
368,82,72515,부산 정관 호텔 썸,모텔,motel,38000,0,정관 호텔 썸만의 포인트 적립 혜택,부산,송정 / 기장,300000017,200000176,35.3161975,129.1817373
369,83,70769,부산 오투펜션,펜션,pension,120000,120000,,부산,송정 / 기장,300000017,200000176,35.3218966,129.2680614
370,84,77730,부산 넛지567펜션,펜션,pension,70000,300000,,부산,송정 / 기장,300000017,200000176,35.17542918413964,129.19648907249086
371,85,81244,부산 송정로뎀나무펜션,펜션,pension,140000,140000,,부산,송정 / 기장,300000017,200000176,35.1848638173113,129.209578735265
372,86,86536,양산 북부동 브라운도트 양산북부동점,모텔,motel,47500,0,"♥전 객실 넷플릭스 시청 가능, 호텔식 침구♥",부산,송정 / 기장,300000017,200000176,35.344672151452606,129.03639685551232
373,87,77592,"부산 가온펜션 (일출뷰,바다낚시,롯데월드인근)",펜션,pension,69000,110000,,부산,송정 / 기장,300000017,200000176,35.184451427584754,129.2127133600429
374,88,78490,부산 정관 브라운도트 정관점,모텔,motel,50000,0,★한식 조식 뷔페 오픈 이벤트★,부산,송정 / 기장,300000017,200000176,35.316056740009884,129.1815364465923
375,89,86761,의정부 안,모텔,motel,40000,0,,부산,송정 / 기장,300000017,200000176,37.74228679042067,127.05084880793112
376,90,67608,부산 송정 호텔 플레르,모텔,motel,60000,0,,부산,송정 / 기장,300000017,200000176,35.1753205,129.1956689
377,91,78166,부산 송정 나무늘보,모텔,motel,49500,49500,,부산,송정 / 기장,300000017,200000176,35.1808282,129.20252099999993
378,92,72530,"부산 알리바바펜션 (일출스팟,리모델링)",펜션,pension,69000,114000,,부산,송정 / 기장,300000017,200000176,35.1814678318,129.2033732252
379,93,82978,부산 정관 호텔 여기어때,모텔,motel,40000,0,,부산,송정 / 기장,300000017,200000176,35.316022767444146,129.1828720305386
380,95,77878,부산 비치하임펜션(일출스팟),펜션,pension,89000,180000,,부산,송정 / 기장,300000017,200000176,35.307342383052294,129.2589104326777
381,96,68826,부산 송정 올라 호텔,모텔,motel,50000,0,"❤️❤️(송정유일)주중 7시~9시 유럽식 조식 무료 제공❤️❤️                   ❤️❤️전 객실 넷플릭스 설치, 24시간 셀프 런드리❤️❤️",부산,송정 / 기장,300000017,200000176,35.1768446,129.19682220000004
382,97,76212,부산 시랑리129펜션,펜션,pension,80000,80000,,부산,송정 / 기장,300000017,200000176,35.1966454011,129.2249090272
383,98,81799,부산 기장 넘버25 기장연화리점,모텔,motel,50000,0,☆고객 감사 이벤트☆,부산,송정 / 기장,300000017,200000176,35.2192246,129.2264157
384,99,73207,부산 정관 호텔 다온,모텔,motel,50000,0,선착순 할인 쿠폰 제공 /전객실 넷플릭스 무료,부산,송정 / 기장,300000017,200000176,35.321216,129.1799893
385,100,73917,부산 라고마르펜션,펜션,pension,119000,130000,,부산,송정 / 기장,300000017,200000176,35.258981759,129.2434211862
386,101,89959,부산 송정 호텔 홍단,모텔,motel,50000,0,🎁선착순 할인 쿠폰 제공🎁,부산,송정 / 기장,300000017,200000176,35.18177012451869,129.2053419967927
387,102,74578,부산 연화리펜션드리머,펜션,pension,69000,69000,,부산,송정 / 기장,300000017,200000176,35.2169062,129.2252776
388,103,74558,부산 서랑펜션,펜션,pension,60000,60000,,부산,송정 / 기장,300000017,200000176,35.2010197378,129.205890707
389,104,73832,부산 1872팡시온펜션,펜션,pension,110000,110000,,부산,송정 / 기장,300000017,200000176,35.2576910654,129.2436316883
390,105,70752,부산 라메르펜션,펜션,pension,89000,89000,,부산,송정 / 기장,300000017,200000176,35.184919520294,129.21037273356
391,106,69105,부산 송정 호텔 데이즈B(DAYS B),모텔,motel,40000,0,* 라텍스매트리스 *,부산,송정 / 기장,300000017,200000176,35.1830875,129.2048553
392,107,86187,부산 올라카라반펜션,펜션,pension,110000,110000,,부산,송정 / 기장,300000017,200000176,35.1766570558474,129.196708256237
393,108,69853,부산 송정 젬,모텔,motel,35000,0,"★대형 스마트TV , 넷플릭스&웨이브  시청가능",부산,송정 / 기장,300000017,200000176,35.1827614,129.20531930000004
394,109,75445,부산 송정 여우비,모텔,motel,39000,0,"❣❣전객실 넷플릭스 가능, 마스크무료증정❣❣",부산,송정 / 기장,300000017,200000176,35.1824377,129.205468
395,110,85385,부산 송정펜션,펜션,pension,60000,60000,,부산,송정 / 기장,300000017,200000176,35.1823844364715,129.204542770452
396,111,82099,부산 기장 테마,모텔,motel,40000,0,무한대실 / 선착순 할인쿠폰 제공!!(최대 1만원 할인),부산,송정 / 기장,300000017,200000176,35.24201423701295,129.21513443140825
397,112,69657,부산 송정 베이 호텔,모텔,motel,56000,60000,,부산,송정 / 기장,300000017,200000176,35.1840321,129.2004822
398,113,76793,부산 기장고운학리펜션,펜션,pension,84700,110000,,부산,송정 / 기장,300000017,200000176,35.25829313567394,129.24304185486469
399,114,72386,부산 기장 헤이데이,모텔,motel,35000,0,ZZZ 잠꾸러기 늦은 퇴실 연장 서비스 ZZZ,부산,송정 / 기장,300000017,200000176,35.2492986,129.20973070000002
400,115,79433,부산 송정뉴비치민박펜션,펜션,pension,0,0,,부산,송정 / 기장,300000017,200000176,35.1810379876413,129.204581250474
401,116,76700,부산 기장 호텔 페오(FEOH),모텔,motel,35000,0,셀프 서비스,부산,송정 / 기장,300000017,200000176,35.253622,129.21385540000006
402,117,83042,부산 송정오셔너스펜션,펜션,pension,40000,43000,,부산,송정 / 기장,300000017,200000176,35.177012072064,129.1969085618
403,118,68786,부산 정관 K2,모텔,motel,40000,0,⭐⭐⭐⭐⭐정말 따듯한 정관K2,부산,송정 / 기장,300000017,200000176,35.316095419,129.182108734
404,119,66817,부산 송정 아이엠,모텔,motel,35000,0,,부산,송정 / 기장,300000017,200000176,35.1826161,129.20522
405,120,80777,부산 송정 GO,모텔,motel,50000,0,,부산,송정 / 기장,300000017,200000176,35.1820222,129.2054009
406,121,68813,부산 송정 S 호텔,모텔,motel,50000,50000,,부산,송정 / 기장,300000017,200000176,35.1806605,129.20195349999995
407,122,69156,부산 기장 베스트루이스 해밀턴 호텔,모텔,motel,40000,0,,부산,송정 / 기장,300000017,200000176,35.249475,129.20957939999994
408,123,72427,"부산 이너피스펜션 (해수욕장 인근, 개별바베큐)",펜션,pension,88200,90000,,부산,송정 / 기장,300000017,200000176,35.1742385127,129.1957590275
409,124,71165,부산 채움펜션,펜션,pension,70000,70000,,부산,송정 / 기장,300000017,200000176,35.303326636982,129.25835467283
410,125,72882,부산 기장 이데아,모텔,motel,35000,0,마일리지 적립 이벤트,부산,송정 / 기장,300000017,200000176,35.2536645,129.21431929999994
411,126,75892,부산 정관 호텔 세븐브릭스,모텔,motel,45000,0,❤ 고급원두 ＆ 무료얼음컵 ＆ 고급어메니티 ❤,부산,송정 / 기장,300000017,200000176,35.3218335,129.18033489999993
412,127,67691,부산 송정 감동 호텔,모텔,motel,35000,0,"❣전 객실 넷플릭스 이용가능, 세탁시설 완비❣",부산,송정 / 기장,300000017,200000176,35.1824745,129.2047
413,128,75900,부산 해운대송정미연펜션,펜션,pension,50000,50000,,부산,송정 / 기장,300000017,200000176,35.1764541392,129.1958230223
414,129,74816,부산 기장 2PM,모텔,motel,40000,0,,부산,송정 / 기장,300000017,200000176,35.2507331,129.21371850000003
415,130,85688,부산 카라반파크펜션,펜션,pension,100000,100000,,부산,송정 / 기장,300000017,200000176,35.309450623154,129.2593529466
416,131,84067,부산 기장 루이스 호텔,모텔,motel,35000,0,,부산,송정 / 기장,300000017,200000176,35.24167743444869,129.21575461799912
417,132,79666,부산 송정라임민박펜션,펜션,pension,50000,50000,,부산,송정 / 기장,300000017,200000176,35.1810090182608,129.202826205419
418,133,89004,부산 정관 덴바스타 호텔,호텔,hotel,60000,60000,,부산,송정 / 기장,300000017,200000176,35.31602698402149,129.182494636817
419,134,67169,부산 송정 애플,모텔,motel,35000,0,송정 최고의 주차시설,부산,송정 / 기장,300000017,200000176,35.1842192,129.2028686
420,135,68171,부산 송정 호텔 가인,모텔,motel,33000,0,"❣전 객실 넷플릭스 이용가능, 세탁시설 완비❣",부산,송정 / 기장,300000017,200000176,35.1819222,129.20518679999998
421,136,89318,부산 H Avenue 정관점,호텔,hotel,60000,120000,H-AVENUE HOTEL 특별함,부산,송정 / 기장,300000017,200000176,35.316174988644306,129.18322566854874
422,137,79384,부산 그림하우스펜션,펜션,pension,120000,120000,,부산,송정 / 기장,300000017,200000176,35.172921196847696,129.197440040082
423,138,81705,부산 메르벨르풀빌라,펜션,pension,123000,130000,,부산,송정 / 기장,300000017,200000176,35.3041354658013,129.249022041693
424,139,98399,부산 기장 오실라,펜션,pension,68900,68900,,부산,송정 / 기장,300000017,200000176,35.1887229592245,129.21349682066
425,140,67685,부산 송정 젬2,모텔,motel,32000,32000,젬투호텔(구 세븐모텔),부산,송정 / 기장,300000017,200000176,35.1827392,129.2048685
426,141,83268,부산 송정 호텔 데이즈.A(DAYS.A),모텔,motel,35000,40000,전 객실 넷플릭스 시청 가능,부산,송정 / 기장,300000017,200000176,35.18312283646973,129.20516889951244
427,142,73800,부산 드림하우스펜션 (애견동반),펜션,pension,60000,110000,,부산,송정 / 기장,300000017,200000176,35.2402357,129.2478974
428,143,67184,부산 송정 V,모텔,motel,35000,0,"❣❣넷플릭스 이용가능, 세스코 방역 업체❣❣",부산,송정 / 기장,300000017,200000176,35.1821771,129.2051002
429,144,76887,부산 기장반딧불이펜션(애견동반 가능),펜션,pension,250000,250000,,부산,송정 / 기장,300000017,200000176,35.35529027367026,129.25029782443144
430,145,93981,기장 리버사이드펜션,펜션,pension,110000,110000,,부산,송정 / 기장,300000017,200000176,35.292929288468,129.259634952878
431,146,85797,부산 카이브2펜션,펜션,pension,0,0,,부산,송정 / 기장,300000017,200000176,35.176404171596,129.196431569859
432,147,76835,부산 그레이샌즈풀빌라,펜션,pension,99000,149000,,부산,송정 / 기장,300000017,200000176,35.18091321956947,129.20275238656654
433,148,83592,부산 기장 넘버25 (교리),모텔,motel,40000,0,전 객실 ★넷플릭스★ 설치완료 !,부산,송정 / 기장,300000017,200000176,35.2522965981066,129.21428022459926
434,149,82466,부산 정관 더원,모텔,motel,60000,0,,부산,송정 / 기장,300000017,200000176,35.31624933224123,129.18437897577758
435,150,87457,부산 송정 코코호텔,모텔,motel,32000,0,"❣전 객실 넷플릭스 이용가능, 세탁시설 완비❣",부산,송정 / 기장,300000017,200000176,35.18224703094407,129.20533285143244
436,151,78661,부산 메종펜션,펜션,pension,0,0,,부산,송정 / 기장,300000017,200000176,35.18393014030643,129.2092834372214
437,152,84471,부산 기장 꿈의 궁전,모텔,motel,70000,0,,부산,송정 / 기장,300000017,200000176,35.22222844903176,129.22703377583593
438,153,79933,부산 송정아리랑펜션,펜션,pension,0,0,,부산,송정 / 기장,300000017,200000176,35.1810712815872,129.204371085131
439,154,69452,부산 송정 하루,모텔,motel,35000,40000,💖일부 객실 넷플릭스 시청가능💖 숙박 8회 이용시 1회 무료! 대실 8회 이용시 1회 무료!,부산,송정 / 기장,300000017,200000176,35.1841142,129.2028312
440,155,97760,솔스테이 풀빌라&료칸,호텔,hotel,180000,600000,,부산,송정 / 기장,300000017,200000176,35.181088381719036,129.19973952037697
441,156,98548,호텔 여기어때 부산 정관점,호텔,hotel,0,0,,부산,송정 / 기장,300000017,200000176,35.316022767444146,129.1828720305386
442,157,80819,부산 일루소펜션,펜션,pension,55000,55000,,부산,송정 / 기장,300000017,200000176,35.1812774,129.2053197
443,158,92428,부산 기장 호텔 케니,모텔,motel,49000,0,"💙리뷰 작성 시 체크인,체크아웃 1시간 추가 제공💙",부산,송정 / 기장,300000017,200000176,35.242600887279465,129.2157999213958
444,159,86475,부산 송정리자인호텔&풀빌라,펜션,pension,450000,450000,,부산,송정 / 기장,300000017,200000176,35.1830407934414,129.205073634537
445,160,88294,부산 호호하우스펜션,펜션,pension,0,0,,부산,송정 / 기장,300000017,200000176,35.1809243336011,129.204156819525
446,161,97745,"부산 솔스테이풀빌라&료칸(23년 5월 신축,애완동반 숙소문의)",펜션,pension,180000,650000,,부산,송정 / 기장,300000017,200000176,35.1810911342536,129.199737411884
447,162,92520,부산 하루하우스풀빌라,펜션,pension,140000,140000,,부산,송정 / 기장,300000017,200000176,35.2584587863003,129.243419401233
448,163,99680,부산 기장 짱,모텔,motel,30000,35000,,부산,송정 / 기장,300000017,200000176,35.251105642972306,129.21371186515213
449,164,89249,부산 머물다가송정펜션,펜션,pension,170000,170000,,부산,송정 / 기장,300000017,200000176,35.1700390301823,129.197235485192
450,165,98800,부산 송정스케치.K펜션,펜션,pension,190000,190000,,부산,송정 / 기장,300000017,200000176,35.1815521349951,129.200016113787
451,166,97779,부산 기장 더무빙카라반,모텔,motel,0,0,,부산,송정 / 기장,300000017,200000176,35.322659647218714,129.27009159086143
452,167,98782,부산 스테이오펜션,펜션,pension,80000,160000,,부산,송정 / 기장,300000017,200000176,35.1887229592245,129.21349682066
453,168,83068,부산 그레이샌즈,호텔,hotel,99000,199000,,부산,송정 / 기장,300000017,200000176,35.180931,129.202742
454,169,69553,부산 기장 드림,모텔,motel,35000,0,,부산,송정 / 기장,300000017,200000176,35.2530308,129.2143746
455,170,75736,송정 리자인 호텔,호텔,hotel,100000,100000,,부산,송정 / 기장,300000017,200000176,35.183044,129.205088
456,171,71170,부산 모닝블루펜션,펜션,pension,100000,100000,,부산,송정 / 기장,300000017,200000176,35.1848433,129.2126795
457,172,99543,부산 기장 Q,모텔,motel,35000,35000,,부산,송정 / 기장,300000017,200000176,35.25056543372887,129.21413502991257
458,173,83008,부산 송정 그레이샌즈 풀빌라,모텔,motel,99000,0,,부산,송정 / 기장,300000017,200000176,35.18092056266172,129.20274269849264
459,174,82426,부산 지오클럽카라반펜션,펜션,pension,89000,89000,,부산,송정 / 기장,300000017,200000176,35.2579181232149,129.235125704935
460,175,87093,부산 모아펜션,펜션,pension,130000,130000,,부산,송정 / 기장,300000017,200000176,35.3125203533273,129.261220717499
461,176,86498,부산 더설레임펜션,펜션,pension,55000,55000,,부산,송정 / 기장,300000017,200000176,35.181564738149,129.204791839479
462,177,97658,부산 송정등대비치펜션,펜션,pension,120000,120000,,부산,송정 / 기장,300000017,200000176,35.181638112911,129.204943972058
463,178,88663,부산 요트블랑펜션,펜션,pension,280000,490000,,부산,송정 / 기장,300000017,200000176,35.1597985733539,129.141957071839
464,179,100349,부산 더하루펜션,펜션,pension,99000,119000,,부산,송정 / 기장,300000017,200000176,35.1852603368253,129.210505450525
465,180,68785,부산 기장 휴,모텔,motel,40000,40000,,부산,송정 / 기장,300000017,200000176,35.2348142,129.21549189999996
466,181,100121,부산 하운드 오시리아,호텔,hotel,60000,100000,★부산주요 관광지 할인혜택★,부산,송정 / 기장,300000017,200000176,35.234849642947935,129.2152771851592
467,182,83968,부산 기장 동부산온천호텔,모텔,motel,0,0,❤️천연온천수100%인증 가족탕 대실 운영중❤,부산,송정 / 기장,300000017,200000176,35.343353184138984,129.25318291256826
468,183,84580,부산 송정 에스스테이,모텔,motel,80000,0,✨넓은 주차장 보유 / 루프탑 수영장 이용 가능(6월~9월) / 바베큐 이용 가능✨,부산,송정 / 기장,300000017,200000176,35.18141371699265,129.2020945730137
469,184,72534,부산 아라하우스펜션,펜션,pension,100000,100000,,부산,송정 / 기장,300000017,200000176,35.1839650451,129.2095434203
470,185,78397,부산 기장 알로하펜션,펜션,pension,70000,70000,,부산,송정 / 기장,300000017,200000176,35.2938776,129.2601646
471,186,79382,부산 송정별이그린바다펜션,펜션,pension,120000,120000,,부산,송정 / 기장,300000017,200000176,35.1820928605855,129.211068429896
472,187,83851,부산 마루민박펜션,펜션,pension,70000,70000,,부산,송정 / 기장,300000017,200000176,35.1815817261035,129.20408654956
473,188,85241,부산 신세계텔펜션,펜션,pension,50000,50000,,부산,송정 / 기장,300000017,200000176,35.181614266544,129.203873179244
474,189,87482,부산 연화스테이펜션,펜션,pension,450000,450000,,부산,송정 / 기장,300000017,200000176,35.2143836728364,129.222647210342
475,190,99825,부산 송리단펜션,펜션,pension,40000,40000,,부산,송정 / 기장,300000017,200000176,35.1832996549334,129.205223868133
