,index,code,name,grade,type,d_price,price,benefit,region_L,region_S,code_L,code_S,lat,lon
343,347,94884,강화 석모도포유펜션A동,펜션,pension,94000,99000,,인천,강화,300000021,200000234,37.7047891996842,126.286221034755
344,348,95163,강화 강화포시즌펜션,펜션,pension,0,0,,인천,강화,300000021,200000234,37.6379705178458,126.385256484301
345,349,98246,강화도 은하산토리니풀빌라펜션,펜션,pension,150000,400000,,인천,강화,300000021,200000234,37.5835583353187,126.518030625454
346,350,98283,강화도 스위트하우스펜션,펜션,pension,80000,80000,,인천,강화,300000021,200000234,37.6230552184933,126.378418528161
347,351,67503,인천(강화) 힐링S,모텔,motel,50000,30000,2023년 1월 리모델링 완료,인천,강화,300000021,200000234,37.6733001,126.4893459
348,352,81454,강화도 소트리팜펜션,펜션,pension,230000,230000,,인천,강화,300000021,200000234,37.7126344170789,126.479690352491
349,353,81951,강화도 세상이보이는집펜션,펜션,pension,110000,110000,,인천,강화,300000021,200000234,37.7107868123837,126.35754776035
350,354,71654,강화도 바닷가에산장펜션,펜션,pension,60000,60000,,인천,강화,300000021,200000234,37.7040137,126.3674765
351,355,71665,"강화도 밸리펜션(키즈,독채)",펜션,pension,400000,400000,,인천,강화,300000021,200000234,37.6076530535124,126.457833232649
352,356,71985,강화도 뷰나인아임파인펜션(애견동반),펜션,pension,0,0,,인천,강화,300000021,200000234,37.6361159,126.3780668
353,357,72551,강화도 랑블리펜션,펜션,pension,300000,300000,,인천,강화,300000021,200000234,37.7155722988,126.4045253785
354,358,85444,강화도 아침숲속야영장펜션,펜션,pension,60000,60000,,인천,강화,300000021,200000234,37.6144886661635,126.478417590275
355,359,85621,강화도 하늘샘물펜션,펜션,pension,100000,100000,,인천,강화,300000021,200000234,37.705502821722,126.359792867778
356,360,85834,강화도 플라워펜션타운,펜션,pension,0,0,,인천,강화,300000021,200000234,37.6699574909145,126.363055189872
357,361,85912,석모도 바다세상펜션,펜션,pension,0,0,,인천,강화,300000021,200000234,37.6868534732035,126.313430486462
358,362,76618,강화도 외포항별장펜션,펜션,pension,150000,150000,,인천,강화,300000021,200000234,37.703732173438425,126.37567217981857
359,363,76964,강화도 오류내우리집펜션,펜션,pension,500000,500000,,인천,강화,300000021,200000234,37.75535764,126.45264263
360,364,77064,강화도 초원의집펜션,펜션,pension,120000,120000,,인천,강화,300000021,200000234,37.67499725,126.41548233
361,365,77100,강화도 꽃향기바다내음펜션,펜션,pension,60000,60000,,인천,강화,300000021,200000234,37.59313418,126.43836592
362,366,77109,강화도 예뜰펜션(독채),펜션,pension,240000,240000,,인천,강화,300000021,200000234,37.71226267,126.3562756
363,367,77918,"강화도 별마당펜션(독채,단체펜션)",펜션,pension,400000,400000,,인천,강화,300000021,200000234,37.7129245230689,126.35472749370484
364,368,70699,강화도 메종스텔라펜션,펜션,pension,0,0,,인천,강화,300000021,200000234,37.632611357,126.4719106231
365,369,70753,강화도 마음의정원펜션,펜션,pension,162000,180000,,인천,강화,300000021,200000234,37.7115399,126.3978639
366,370,70890,강화도 핑크하우스펜션,펜션,pension,0,0,,인천,강화,300000021,200000234,37.71592,126.4049961
367,371,70983,강화도 갑비고차펜션,펜션,pension,250000,250000,,인천,강화,300000021,200000234,37.7410579,126.4609213
368,372,71037,강화도 동검펜션,펜션,pension,80000,80000,,인천,강화,300000021,200000234,37.5862116,126.5189099
369,373,71148,강화도 팜펜션,펜션,pension,250000,250000,,인천,강화,300000021,200000234,37.7059416,126.3961117
370,374,78270,강화도 자연청람펜션,펜션,pension,350000,350000,,인천,강화,300000021,200000234,37.6207476,126.4067543
371,375,78762,강화도 동막아일랜드펜션,펜션,pension,130000,130000,,인천,강화,300000021,200000234,37.59432062916162,126.45779647763484
372,376,83007,강화도 굿모닝펜션,펜션,pension,100000,100000,,인천,강화,300000021,200000234,37.6084704132531,126.393341507009
373,377,83205,강화도 푸른하늘펜션,펜션,pension,55000,55000,,인천,강화,300000021,200000234,37.6136085523093,126.385117880558
374,378,83591,강화도 솔향기가득한펜션,펜션,pension,220000,220000,,인천,강화,300000021,200000234,37.5999684032198,126.511565129485
375,379,74676,석모도(섬) 바닷가하얀집펜션,펜션,pension,100000,100000,,인천,강화,300000021,200000234,37.6519425564,126.3344141447
376,380,75233,강화도 골드뷰펜션,펜션,pension,0,0,,인천,강화,300000021,200000234,37.6095224907,126.3878991671
377,381,73636,강화도 노랑펜션,펜션,pension,0,0,,인천,강화,300000021,200000234,37.5942083111,126.4592375874
378,382,86822,강화 아이리스펜션,펜션,pension,0,0,,인천,강화,300000021,200000234,37.7402677791018,126.320815429778
379,383,87380,강화도 에덴의정원펜션,펜션,pension,59000,59000,,인천,강화,300000021,200000234,37.6048474986695,126.422746419609
380,384,88120,강화도 솔오름펜션,펜션,pension,65000,65000,,인천,강화,300000021,200000234,37.595589350056,126.45561501364
381,385,97799,강화도 머물다펜션,펜션,pension,320000,320000,,인천,강화,300000021,200000234,37.714758840918,126.404707680186
382,386,98313,강화도 산내들펜션,펜션,pension,80000,80000,,인천,강화,300000021,200000234,37.6686005680455,126.348396219264
383,387,88857,강화도 풍경이그려지는집펜션,펜션,pension,89000,89000,,인천,강화,300000021,200000234,37.6931868090039,126.360547085699
384,388,88922,"강화도 노루목별장펜션(애견동반,독채,사계절바베큐)",펜션,pension,100000,100000,,인천,강화,300000021,200000234,37.6583191767391,126.331090219851
385,389,89455,강화도 마린파이브풀빌라가족펜션,펜션,pension,0,0,,인천,강화,300000021,200000234,37.610246678826,126.384760041362
386,390,91279,강화도 마리나펜션,펜션,pension,68000,68000,,인천,강화,300000021,200000234,37.5947874474186,126.456742754195
387,391,98994,강화도 해밀펜션,펜션,pension,70000,100000,,인천,강화,300000021,200000234,37.598965973657,126.496240256682
388,392,98995,강화도 마리펜션,펜션,pension,110000,130000,,인천,강화,300000021,200000234,37.6357743556823,126.378233394713
389,393,94114,강화도 마리스스파펜션,펜션,pension,290000,290000,,인천,강화,300000021,200000234,37.6713692384639,126.365483379182
390,394,94342,강화 석모도 풍차마을펜션,펜션,pension,65000,110000,,인천,강화,300000021,200000234,37.6751959998767,126.335623842183
391,395,94583,강화 파도펜션,펜션,pension,80000,80000,,인천,강화,300000021,200000234,37.7402407227935,126.320763715937
392,396,94842,강화 석모도 라웁펜션,펜션,pension,90000,90000,,인천,강화,300000021,200000234,37.6526585357069,126.332401785391
393,397,95633,강화 놀러오시개 애견펜션,펜션,pension,160000,160000,,인천,강화,300000021,200000234,37.6080288929752,126.415124243991
394,398,99348,강화도 마니빌독채풀빌라펜션,펜션,pension,190000,200000,,인천,강화,300000021,200000234,37.6249029661663,126.37784321436
395,399,99610,강화도 카라반캠핑장,펜션,pension,145000,145000,,인천,강화,300000021,200000234,37.6240520146923,126.534670911724
396,400,99862,강화도 글로리바다펜션,펜션,pension,120000,120000,,인천,강화,300000021,200000234,37.6056978472257,126.480612462932
397,401,91369,강화도 하늘정원풀빌라,펜션,pension,120000,120000,,인천,강화,300000021,200000234,37.615960644821,126.401078161902
398,0,72543,인천(동인천) YAJA 동인천역점,모텔,motel,40000,40000,"전객실 넷플,디즈니,애플,티빙.RTX3060,1060",인천,인천국제공항,300000021,200000235,37.473936,126.6306861
399,1,77569,인천(신포) 넘버25 인천신포점,모텔,motel,40000,0,,인천,인천국제공항,300000021,200000235,37.4726417,126.62759979999998
400,2,76482,"파라다이스호텔&리조트,파라다이스시티",5성급,hotel,383350,383350,,인천,인천국제공항,300000021,200000235,37.437666,126.455981
401,3,74890,그랜드 하얏트 인천,호텔,hotel,201520,201520,,인천,인천국제공항,300000021,200000235,37.440483,126.457508
402,4,74432,데이즈 호텔&스위트 바이 윈덤 인천에어포트,호텔,hotel,79000,79000,★유료 공항 샌딩 셔틀 운영★,인천,인천국제공항,300000021,200000235,37.493379,126.491561
403,5,84087,호텔투어 인천공항 호텔&스위트,호텔,hotel,0,0,,인천,인천국제공항,300000021,200000235,37.492291,126.492427
404,6,72983,골든튤립 인천공항 호텔 & 스위트,호텔,hotel,83000,83000,,인천,인천국제공항,300000021,200000235,37.49225,126.492404
405,7,74443,하워드 존슨 바이 윈덤 인천에어포트,호텔,hotel,95000,95000,★공항 샌딩 셔틀 운영 ★,인천,인천국제공항,300000021,200000235,37.493379,126.491561
406,8,70029,하버파크 호텔,4성급,hotel,110000,110000,,인천,인천국제공항,300000021,200000235,37.472135,126.619551
407,9,70196,베스트웨스턴 프리미어 인천 에어포트,4성급,hotel,0,0,,인천,인천국제공항,300000021,200000235,37.438398,126.459553
408,10,75979,지엘시티호텔 인천공항,호텔,hotel,70000,70000,,인천,인천국제공항,300000021,200000235,37.490603,126.499513
409,11,76200,인천 일루와호텔,호텔,hotel,52000,52000,,인천,인천국제공항,300000021,200000235,37.453613,126.602112
410,12,70126,호텔 에어릴렉스,호텔,hotel,80000,120000,,인천,인천국제공항,300000021,200000235,37.494451,126.489448
411,13,70313,인천호텔 에어스테이,호텔,hotel,50000,100000,,인천,인천국제공항,300000021,200000235,37.49443,126.489691
412,14,84281,전주 관광호텔 꽃심,3성급,hotel,124000,124000,"한옥마을, 객리단길 도보 5분, 전 객실 스타일러, 공기청정기 설치 ,루프탑 이용 가능",인천,인천국제공항,300000021,200000235,35.817635,127.14693
413,15,98092,"파라다이스시티, 아트파라디소",5성급,hotel,405900,405900,,인천,인천국제공항,300000021,200000235,37.4370066,126.4578313
414,16,82288,스카이탑 호텔 인천공항점,호텔,hotel,65000,65000,,인천,인천국제공항,300000021,200000235,37.491249,126.50065
415,17,97688,호텔 에어포트 준,2성급,hotel,75000,80000,,인천,인천국제공항,300000021,200000235,37.494371,126.492549
416,18,99475,영종 샤인 호텔,호텔,hotel,63000,130000,오션뷰 취사가능  세탁기 테라스  NETFLIX,인천,인천국제공항,300000021,200000235,37.49130531449749,126.50063399809798
417,19,69846,더 호텔 영종,호텔,hotel,75000,130000,,인천,인천국제공항,300000021,200000235,37.4948,126.49172
418,20,69858,호텔 휴 에어포트 인천,호텔,hotel,190000,190000,,인천,인천국제공항,300000021,200000235,37.438918,126.461128
419,21,69944,인천공항 호텔 제우메스,호텔,hotel,74900,74900,,인천,인천국제공항,300000021,200000235,37.494299,126.492869
420,22,98834,인천(운서동) 디케이에어포트 호텔,모텔,motel,60000,0,❤ 운서역 공영주차장 이용시 주차비 지원 ❤,인천,인천국제공항,300000021,200000235,37.494111741971054,126.49217481082916
421,23,87828,인천(동인천) 호텔 스카이,모텔,motel,45000,0,,인천,인천국제공항,300000021,200000235,37.47320198249688,126.63077076732188
422,24,73105,인천(운서동) 데일리,모텔,motel,70000,0,"✅ 프론트,통화로 어플요금에서 -1만 ✅",인천,인천국제공항,300000021,200000235,37.4944828,126.4910392
423,25,81148,인천(연안부두) THE K - HOTEL,모텔,motel,50000,0,신축건물 GRAND OPEN!,인천,인천국제공항,300000021,200000235,37.4532242,126.59997650000003
424,26,86830,인천(신포) 호텔 소노,모텔,motel,45000,0,"리뉴얼 오픈,전객실넷플릭스,삼성65인치TV,고성능PC,고급비데,공기청정기,스타일러,셀프바",인천,인천국제공항,300000021,200000235,37.46893825938383,126.62546480531259
425,27,74976,인천(동인천) 호텔 NY70,모텔,motel,40000,0,※ 10/23~10/31 엘레베이터 사용불가,인천,인천국제공항,300000021,200000235,37.4725026,126.6319618
426,29,87738,인천(운서동) 호텔 퀸,모텔,motel,70000,0,♥전 객실 넷플릭스 무료 시청 가능♥,인천,인천국제공항,300000021,200000235,37.494442847905525,126.49173061883583
427,30,68898,인천(신포) 위드,모텔,motel,35000,35000,,인천,인천국제공항,300000021,200000235,37.469628241,126.62583803500002
428,31,84651,인천(동인천) 로얄 모텔,모텔,motel,30000,0,"와이파이 무료, 50인치 대형TV 설치",인천,인천국제공항,300000021,200000235,37.47478376047507,126.6290105778428
429,32,80532,인천(연안부두) 레피다호텔,모텔,motel,45000,0,특별 이벤트,인천,인천국제공항,300000021,200000235,37.455891895540354,126.60461673054965
430,33,68915,인천(운서동) 인천공항호텔,모텔,motel,60000,0,,인천,인천국제공항,300000021,200000235,37.4944814,126.48908929999993
431,34,72597,인천(운서동) 에어텔,모텔,motel,58000,0,"♥전 객실 넷플릭스,웨이브,유튜브,티빙 무료 시청 가능♥ ♥피시방을 그대로 옮겨놓은 커플PC룸 OPEN♥",인천,인천국제공항,300000021,200000235,37.4944944,126.4899327
432,35,69376,인천(동인천) ING,모텔,motel,35000,40000,,인천,인천국제공항,300000021,200000235,37.4728106,126.62868470000001
433,36,68908,인천(차이나타운) 로마,모텔,motel,0,0,,인천,인천국제공항,300000021,200000235,37.4722481,126.624753
434,37,73204,인천(신포)세븐호텔,모텔,motel,40000,0,파티룸/더블/트윈베드/온돌/노래방/수영장/넷플릭스free/대형TV/조식free/노트북,인천,인천국제공항,300000021,200000235,37.4710766,126.62444729999993
435,38,95289,용유도 고고 게스트하우스펜션,펜션,pension,0,0,,인천,인천국제공항,300000021,200000235,37.4391267304409,126.460116976633
436,39,74845,인천(숭의역) 봄날,모텔,motel,33000,0,봄날호텔 고객을 위한 이벤트 Ⅰ,인천,인천국제공항,300000021,200000235,37.4628109,126.6379565
437,40,80396,인천(신포) MY24,모텔,motel,40000,0,전 객실 고데기 설치⭐,인천,인천국제공항,300000021,200000235,37.4694068,126.6256354
438,41,93472,인천(신포) 돈키호텔,모텔,motel,45000,0,,인천,인천국제공항,300000021,200000235,37.46945957436662,126.62520374367686
439,42,72641,인천(운서동) 더 호텔 영종,모텔,motel,75000,0,,인천,인천국제공항,300000021,200000235,37.4948645,126.4916872
440,43,76043,인천(연안부두) 일루와,모텔,motel,50000,0,"전객실: 넷플,디즈니 무료시청,시몬스침대,고사양 PC(배그가능)",인천,인천국제공항,300000021,200000235,37.4536673,126.60213599999997
441,44,97739,인천(연안부두) IT s (이츠호텔),모텔,motel,45000,0,"★전 객실 욕조, 넷플릭스 무료 이용 가능 ★",인천,인천국제공항,300000021,200000235,37.4535712,126.60235030000001
442,46,72605,인천공항(운서동) 에어스테이,모텔,motel,50000,0,운서역 도보 7분 거리,인천,인천국제공항,300000021,200000235,37.4945141,126.48971329999995
443,47,76160,인천(운서동) 에어릴렉스,모텔,motel,0,0,,인천,인천국제공항,300000021,200000235,37.4944508,126.48944819999997
444,48,67447,인천(차이나타운) 호텔아띠,모텔,motel,39000,0,1. 셀프 무료 조식서비스 - 07시부터 08시까지 제공,인천,인천국제공항,300000021,200000235,37.474291,126.6216096
445,49,80856,인천(숭의역) ON&OFF,모텔,motel,33000,0,전 이용고객 무료 라면 제공 Netflix  Disney+ Tving,인천,인천국제공항,300000021,200000235,37.4627175,126.6381851
446,50,69099,인천(연안부두) 포유,모텔,motel,0,0,,인천,인천국제공항,300000021,200000235,37.4542721,126.6028161
447,51,88743,브라운도트 호텔 부산역,호텔,hotel,0,0,,인천,인천국제공항,300000021,200000235,35.11633374800946,129.0383858323037
448,52,92324,연안부두 it s 관광 호텔,호텔,hotel,45000,45000,,인천,인천국제공항,300000021,200000235,37.4536413,126.6023728
449,53,68391,인천(연안부두) 시드니,모텔,motel,40000,0,,인천,인천국제공항,300000021,200000235,37.4540613,126.6022714
450,54,68905,인천(연안부두) 애플,모텔,motel,45000,45000,,인천,인천국제공항,300000021,200000235,37.4559811,126.6051738
451,55,98721,인천(연안부두) 에이스,모텔,motel,40000,0,,인천,인천국제공항,300000021,200000235,37.4552575,126.604569
452,56,69377,인천(동인천) 테마,모텔,motel,40000,0,,인천,인천국제공항,300000021,200000235,37.472711,126.6296498
453,57,99622,인천공항 호텔 퀸,호텔,hotel,0,0,,인천,인천국제공항,300000021,200000235,37.494442847905525,126.49173061883583
454,58,99182,무주 골프펜션(스크린골프펜션),펜션,pension,180000,180000,,인천,인천국제공항,300000021,200000235,35.9658386451757,127.713557029329
455,59,99847,인천(영종도) 관광호텔 준,모텔,motel,75000,88000,,인천,인천국제공항,300000021,200000235,37.49442496690096,126.49255799709255
456,0,80732,인천(송도) 프라하,모텔,motel,40000,0,여러분❤️ ⭐️늦은 퇴실 원하시면 여기로오세요⭐️,인천,송도 / 연수구,300000021,200000236,37.419585205,126.650160514
457,1,74629,인천(연수) HOTEL 498,모텔,motel,60000,0,❤선착순 할인쿠폰❤ 초대형75인치TV❤넷플릭스무료❤무료주차❤,인천,송도 / 연수구,300000021,200000236,37.4173903,126.6761723
458,2,69857,오라카이 송도파크 호텔,4성급,hotel,99000,99000,,인천,송도 / 연수구,300000021,200000236,37.388092,126.640783
459,3,69995,송도 센트럴파크 호텔,호텔,hotel,99000,99000,,인천,송도 / 연수구,300000021,200000236,37.390895,126.637121
460,4,70153,오크우드 프리미어 인천,5성급,hotel,236310,236310,,인천,송도 / 연수구,300000021,200000236,37.389165,126.644162
461,5,79280,경원재 앰배서더 인천,5성급,hotel,366000,366000,,인천,송도 / 연수구,300000021,200000236,37.391765,126.637575
462,6,93527,쉐라톤 그랜드 인천,5성급,hotel,0,0,,인천,송도 / 연수구,300000021,200000236,37.39022508739128,126.64542642443733
463,7,69988,라마다 송도,호텔,hotel,72000,72000,,인천,송도 / 연수구,300000021,200000236,37.414314,126.655356
464,8,70409,홀리데이 인 인천송도,4성급,hotel,143000,143000,,인천,송도 / 연수구,300000021,200000236,37.392514,126.632432
465,9,74846,브릿지 호텔 인천 송도 (구 호텔 스카이파크),호텔,hotel,94110,94110,,인천,송도 / 연수구,300000021,200000236,37.384549,126.638705
466,10,76031,송도 호텔 아마레,호텔,hotel,55000,100000,,인천,송도 / 연수구,300000021,200000236,37.416978,126.650898
467,11,89486,UH FLAT the 송도,호텔,hotel,48000,540000,☆연박 재실청소 무료 / 3박 숙박시 침구류 교체 1회☆,인천,송도 / 연수구,300000021,200000236,37.405178417208106,126.62886032346951
468,12,84076,어반스테이 인천송도,호텔,hotel,53910,53910,"취사/세탁가능 풀옵션 객실★넷플릭스, 커피머신(캡슐제공)",인천,송도 / 연수구,300000021,200000236,37.405031,126.628074
469,13,84544,더 노벰버 스테이 인 랜드마크,호텔,hotel,50000,50000,,인천,송도 / 연수구,300000021,200000236,37.405031,126.628074
470,14,100322,송도 윤슬스테이,호텔,hotel,52000,350000,,인천,송도 / 연수구,300000021,200000236,37.405170218630744,126.62839480092198
471,15,99624,모두스테이 송도,호텔,hotel,59000,150000,,인천,송도 / 연수구,300000021,200000236,37.405170218630744,126.62839480092198
472,16,83773,랜드마크 송도스테이,호텔,hotel,48000,48000,,인천,송도 / 연수구,300000021,200000236,37.405031,126.628074
473,17,84081,더 스테이 송도 호텔,호텔,hotel,54000,54000,"★넷플릭스, 디즈니 기본! 더이상 로그인 필요 없다!★ 야외 수영장 오픈",인천,송도 / 연수구,300000021,200000236,37.405518,126.62911
474,18,98676,더휴식 아늑 더피크 인천송도점,호텔,hotel,70000,70000,,인천,송도 / 연수구,300000021,200000236,37.41873208499915,126.65089676720758
475,19,83602,셀럽스테이 송도 한라웨스턴파크,호텔,hotel,56000,76000,,인천,송도 / 연수구,300000021,200000236,37.405518,126.62911
476,20,70098,브라운도트 호텔 인천송도 (구 알리스위트),호텔,hotel,70000,70000,★조식 2인 무료 서비스 제공★,인천,송도 / 연수구,300000021,200000236,37.416196,126.651497
477,21,70461,인천 스테이 호텔,호텔,hotel,59000,59000,,인천,송도 / 연수구,300000021,200000236,37.419237,126.649558
478,22,74660,Boutique Hotel 498,2성급,hotel,65000,75000,전객실 75인치TV. 넷플릭스❣,인천,송도 / 연수구,300000021,200000236,37.417347,126.676164
479,23,84344,랜드마크 송도스테이2,호텔,hotel,50500,50500,,인천,송도 / 연수구,300000021,200000236,37.405031,126.628074
480,24,88161,인천(송도) 자우리 호텔,모텔,motel,45000,0,다이슨매직기 대여 시작!,인천,송도 / 연수구,300000021,200000236,37.419283062516605,126.65170972247127
481,25,99823,인천(송도) YAJA 인천 송도점,모텔,motel,35000,0,"★두번째 방문시 스타벅스 카스테라 세트 모바일쿠폰(13,500원) 누구나 이벤트 진행중★",인천,송도 / 연수구,300000021,200000236,37.4186018,126.6503726
482,26,77537,인천(연수) ES,모텔,motel,40000,0,♥♥전 객실 넷플릭스 무료 이용 가능♥♥,인천,송도 / 연수구,300000021,200000236,37.4155185,126.67803409999999
483,27,88770,인천(송도) H Avenue 인천송도점,모텔,motel,50000,0,"신규오픈 삼성4K UHD 70,85인치 바디프렌드 안마의자 삼성&LG 공기청정기",인천,송도 / 연수구,300000021,200000236,37.41735864247104,126.65077465014328
484,28,68921,인천(동춘동) 명품호텔,모텔,motel,55000,0,,인천,송도 / 연수구,300000021,200000236,37.4072873,126.6712486
485,30,88692,송도 달빛스테이펜션,펜션,pension,55000,55000,,인천,송도 / 연수구,300000021,200000236,37.4060391141399,126.62896276616
486,31,91045,인천(송도) 다온,모텔,motel,50000,0,,인천,송도 / 연수구,300000021,200000236,37.4173273,126.65118959999995
487,32,67414,인천(송도) 아마레,모텔,motel,50000,0,프리미엄타입 전객실 75~85인치 초대형 티비설치(OTT무비룸 포함)/스위트기준인원4인/ 포레스트아웃팅스 도보5분,인천,송도 / 연수구,300000021,200000236,37.4170257,126.6508485
488,33,81282,인천(송도) 모닝캄,모텔,motel,50000,0,넷플릭스 /디즈니+ 전객실 시청가능,인천,송도 / 연수구,300000021,200000236,37.41901465919147,126.65226433890075
489,34,82768,인천(송도) 큐브,모텔,motel,60000,0,코로나19방역/넓은 주차장/전객실 다른 디자인,인천,송도 / 연수구,300000021,200000236,37.41905202641363,126.65050222468444
490,35,94074,인천(송도) 더휴식 아늑 인천송도점,모텔,motel,45000,0,✨무인 키오스크✨넷플릭스✨금연✨웨이브✨최상급침구,인천,송도 / 연수구,300000021,200000236,37.4186772,126.6508875
491,36,73723,인천(연수) 코코,모텔,motel,40000,0,,인천,송도 / 연수구,300000021,200000236,37.4166078,126.6755677
492,37,68191,인천(송도) 브라운도트 송도점,모텔,motel,60000,0,★전객실 조식 2인 제공★,인천,송도 / 연수구,300000021,200000236,37.4161911,126.6514284
493,38,72116,인천(송도) 스테이호텔,모텔,motel,70000,0,전 객실 넷플릭스 시청가능 & 맛있는 조식이용가능,인천,송도 / 연수구,300000021,200000236,37.4192888,126.64951769999993
494,39,77746,인천(송도) 넘버25 송도점,모텔,motel,43000,0,넷플릭스 및 유튜브 이용 관련,인천,송도 / 연수구,300000021,200000236,37.41918974233458,126.65028559444272
495,40,68342,인천(송도) 프렌즈,모텔,motel,0,0,1999년생~2003년생은 이용불가,인천,송도 / 연수구,300000021,200000236,37.4185472,126.6528871
496,41,75584,인천(연수) 토마토(무인HOTEL),모텔,motel,40000,0,전 객실 넷플릭스 무료 이용 가능 합니다.,인천,송도 / 연수구,300000021,200000236,37.4163471,126.6780828
497,42,66975,인천(송도) 리치,모텔,motel,35000,0,,인천,송도 / 연수구,300000021,200000236,37.4213766,126.643195
498,43,68935,인천(송도) 소풍,모텔,motel,40000,0,★전객실 넷플릭스★셀프코너 무료이용★컵라면증정,인천,송도 / 연수구,300000021,200000236,37.4185208,126.6512
499,44,79758,인천(송도) YAM 인천송도점,모텔,motel,40000,0,♥ 전객실 넷플릭스 OTT 무료이용 ♥,인천,송도 / 연수구,300000021,200000236,37.41961879999999,126.6527086
500,46,68895,인천(송도) 보보스,모텔,motel,30000,0,♥하루 한건의 Short time event ~진행 중입니다 (대실 요금으로 숙박까지 주인공이 되세요~),인천,송도 / 연수구,300000021,200000236,37.4216233,126.63878279999994
501,47,66984,인천(송도) 오투(O2),모텔,motel,40000,0,,인천,송도 / 연수구,300000021,200000236,37.4164632,126.651427
502,48,67168,인천(송도) me2,모텔,motel,35000,0,전객실 (넷플렉스) 프리미엄  무료이용,인천,송도 / 연수구,300000021,200000236,37.4183244,126.6506213
503,49,66943,인천(송도) 블루,모텔,motel,35000,35000,,인천,송도 / 연수구,300000021,200000236,37.4194497,126.6496678
504,50,67121,인천(송도) 로뎀,모텔,motel,40000,0,★신분증 필히 지참바랍니다★,인천,송도 / 연수구,300000021,200000236,37.4191251,126.6499775
505,51,67453,인천(송도) 바다가 보이는 집,모텔,motel,27000,0,☻ 넷플릭스룸 선착순 업그레이드 ☻,인천,송도 / 연수구,300000021,200000236,37.4214997,126.6383842
506,52,68912,인천(송도) 올인,모텔,motel,45000,0,,인천,송도 / 연수구,300000021,200000236,37.419099129,126.651880861
507,53,73425,인천(송도) ING,모텔,motel,35000,0,수험생이라면?,인천,송도 / 연수구,300000021,200000236,37.4218174,126.6393032
508,54,98214,호텔큐브,호텔,hotel,0,0,,인천,송도 / 연수구,300000021,200000236,37.41905202641363,126.65050222468444
509,55,93355,인천 송도 에이치에비뉴호텔,호텔,hotel,60000,60000,,인천,송도 / 연수구,300000021,200000236,37.41735864247104,126.65077465014328
510,56,76055,인천(연수) 초콜릿,모텔,motel,40000,0,,인천,송도 / 연수구,300000021,200000236,37.4157711,126.67813720000004
511,57,68926,인천(송도) 필드,모텔,motel,35000,35000,,인천,송도 / 연수구,300000021,200000236,37.416338,126.651194
512,58,68928,인천(송도) 이채,모텔,motel,40000,0,,인천,송도 / 연수구,300000021,200000236,37.418808,126.65339649999999
513,59,88677,울진 동화,모텔,motel,40000,0,,인천,송도 / 연수구,300000021,200000236,36.72287169455797,129.3435592972996
514,60,79424,인천(송도) 삼미,모텔,motel,30000,0,,인천,송도 / 연수구,300000021,200000236,37.42001399999999,126.6483307
515,61,99657,제주 메이플스테이 애월,펜션,pension,298800,498000,,인천,송도 / 연수구,300000021,200000236,33.4853366076116,126.414536412193
516,62,68941,인천(송도) 호텔리오,모텔,motel,0,0,,인천,송도 / 연수구,300000021,200000236,37.4185216,126.6522616
517,63,67247,인천(송도) HOTEL 2030,모텔,motel,0,0,"평일 최저가 15,000원 대실 이벤트",인천,송도 / 연수구,300000021,200000236,37.4186503,126.6505543
518,0,86125,인천(을왕리) 브라운도트 인천을왕리점,모텔,motel,50000,0,❤️대형 주차장❤️왕산해수욕장❤️을왕리해수욕장❤️,인천,을왕리 / 월미도,300000021,200000237,37.46123481183166,126.37207426004605
519,1,77736,인천(을왕리) 프린스호텔,모텔,motel,50000,0,"★공항 픽업 센딩 무료서비스 상품 시행중, 해수욕장 픽업 센딩 24시간 무료서비스.",인천,을왕리 / 월미도,300000021,200000237,37.4495942,126.38916849999998
520,2,85370,인천(을왕리) 더 레스트 호텔,모텔,motel,57000,0,❤️평일랜덤업그래이드&넷플릭스&65인치삼성스마트TV❤️,인천,을왕리 / 월미도,300000021,200000237,37.44403855120951,126.37736368211273
521,3,98141,인천(월미도) 프리미어스호텔,모텔,motel,70000,0,⭐ 진짜 사나이 이벤트 ✨,인천,을왕리 / 월미도,300000021,200000237,37.47398249050921,126.5977556614356
522,4,70551,네스트 호텔,5성급,hotel,99000,300000,,인천,을왕리 / 월미도,300000021,200000237,37.424873,126.427989
523,5,81668,더위크앤리조트,리조트,resort,118800,118800,,인천,을왕리 / 월미도,300000021,200000237,37.45113,126.371161
524,6,70289,호텔 오라 인천,호텔,hotel,90000,300000,,인천,을왕리 / 월미도,300000021,200000237,37.453891,126.417746
525,7,77525,인천(월미도) 스텔라마리스호텔,호텔,hotel,60000,60000,★1층 인생네컷 1회 무료 이용★무료 조식+아메리카노★,인천,을왕리 / 월미도,300000021,200000237,37.476955,126.60045
526,8,88610,이비스 스타일 앰배서더 인천 에어포트 T2,호텔,hotel,112200,385000,,인천,을왕리 / 월미도,300000021,200000237,37.4811888441908,126.42015088228673
527,9,70070,베니키아 월미도 더 블리스,호텔,hotel,59000,59000,간단한 조식과 함께 즐기는 호캉스~,인천,을왕리 / 월미도,300000021,200000237,37.472789,126.59745
528,10,76533,월미도 그랜드 스위트 호텔,호텔,hotel,80000,90000,,인천,을왕리 / 월미도,300000021,200000237,37.474054,126.598684
