,index,code,name,grade,type,d_price,price,benefit,region_L,region_S,code_L,code_S,lat,lon
95,7,70202,호텔 페이토 강남,호텔,hotel,187000,270000,,서울,서초 / 교대 / 방배,300000016,200000152,37.486485,127.032632
96,8,88978,르컬렉티브 서울서초,호텔,hotel,458910,458910,,서울,서초 / 교대 / 방배,300000016,200000152,37.48697903763651,127.01351145038728
97,9,70054,어반플레이스 강남,호텔,hotel,0,0,,서울,서초 / 교대 / 방배,300000016,200000152,37.491632,127.02901
98,10,69864,프로비스타 호텔,2성급,hotel,163700,290000,,서울,서초 / 교대 / 방배,300000016,200000152,37.494816,127.018611
99,11,98839,UH FLAT The 서초,호텔,hotel,0,0,☆연박 재실청소 무료 / 3박 숙박시 침구류 교체 1회☆,서울,서초 / 교대 / 방배,300000016,200000152,37.48697903763651,127.01351145038728
100,12,97717,WJ호텔 풀하우스,호텔,hotel,60000,100000,,서울,서초 / 교대 / 방배,300000016,200000152,37.34556886593259,128.00970237434885
101,13,69863,강남아르누보씨티 호텔,호텔,hotel,271000,271000,,서울,서초 / 교대 / 방배,300000016,200000152,37.493376,127.028125
102,14,70270,호텔 티롤,2성급,hotel,100000,180000,,서울,서초 / 교대 / 방배,300000016,200000152,37.515039,127.017119
103,15,89321,서초인투라온호텔앤레지던스,호텔,hotel,0,0,✨디럭스▶프리미어 스위트 무료 업그레이드✨,서울,서초 / 교대 / 방배,300000016,200000152,37.48697903763651,127.01351145038728
104,16,69874,더 리버사이드 호텔,3성급,hotel,145000,231000,,서울,서초 / 교대 / 방배,300000016,200000152,37.518532,127.018072
105,17,88667,서초 아르누보씨티 호텔 앤 레지던스,호텔,hotel,0,0,,서울,서초 / 교대 / 방배,300000016,200000152,37.49616859441289,127.02048260634609
106,18,100117,르컬렉티브 서초 아틀리에,호텔,hotel,143910,143910,,서울,서초 / 교대 / 방배,300000016,200000152,37.48614661636984,127.01250259808866
107,19,70102,유원호텔 남부터미널,호텔,hotel,79800,150000,,서울,서초 / 교대 / 방배,300000016,200000152,37.485211,127.012823
108,20,76526,강남 봄 호텔,모텔,motel,100000,0,크리스마스 이벤트,서울,서초 / 교대 / 방배,300000016,200000152,37.5049695,127.02342440000007
109,21,76320,서초 나인스,호텔,hotel,95000,95000,,서울,서초 / 교대 / 방배,300000016,200000152,37.486245,127.013609
110,22,88668,순천 순천펜션702(순천만습지도보1분거리),펜션,pension,95000,95000,,서울,서초 / 교대 / 방배,300000016,200000152,34.8866817537925,127.50517110051
111,23,66765,서초 LAVA 교대남부터미널,모텔,motel,80000,0,포토 리뷰 무료 대실 증정 이벤트,서울,서초 / 교대 / 방배,300000016,200000152,37.4864773,127.01358670000002
112,24,66722,양재 호텔 신트라,모텔,motel,80000,0,1.무한대실 그랜드 오픈 이벤트,서울,서초 / 교대 / 방배,300000016,200000152,37.4846703,127.0292263
113,25,75182,방배 STYLE,모텔,motel,70000,0,,서울,서초 / 교대 / 방배,300000016,200000152,37.4942914,126.9859035
114,26,66818,서초 NINETH 남부터미널,모텔,motel,80000,0,"최신 고사양 게이밍 pc 배치완료 (1pc,2pc)",서울,서초 / 교대 / 방배,300000016,200000152,37.4862522,127.0135802
115,27,76018,방배 HOTEL 2001,모텔,motel,65000,0,,서울,서초 / 교대 / 방배,300000016,200000152,37.4947262,126.986244
116,28,68464,신사 LA TREE(라 트리),모텔,motel,0,0,,서울,서초 / 교대 / 방배,300000016,200000152,37.5159891,127.01837410000007
117,29,68868,서초 JASMIN,모텔,motel,70000,0,★봄에 왈츠도~~자스민과함께~~,서울,서초 / 교대 / 방배,300000016,200000152,37.487371,127.01386909999997
118,30,67204,서초 유원호텔 남부터미널,모텔,motel,69800,0,가성비 좋고 좋은 잠이 쌓이는 유원 호텔,서울,서초 / 교대 / 방배,300000016,200000152,37.4851564,127.01282049999998
119,31,67557,방배 M,모텔,motel,45000,45000,,서울,서초 / 교대 / 방배,300000016,200000152,37.4913642,126.99172069999997
120,32,81163,양재 30Month Hotel,모텔,motel,70000,0,무한대실 7시간 이벤트 실시중,서울,서초 / 교대 / 방배,300000016,200000152,37.4840343,127.0386744
121,33,80593,서초 LAVA,호텔,hotel,120000,200000,,서울,서초 / 교대 / 방배,300000016,200000152,37.486514,127.013666
122,34,99092,경주 풀빌라몽펜션(23.8월 신축),펜션,pension,280000,380000,,서울,서초 / 교대 / 방배,300000016,200000152,35.8936595448404,129.290640766807
123,35,93678,서초 인투라온호텔앤레지던스,모텔,motel,0,0,,서울,서초 / 교대 / 방배,300000016,200000152,37.48697903763651,127.01351145038728
124,0,70323,신라스테이 구로,호텔,hotel,143350,295000,,서울,사당,300000016,200000153,37.485621,126.904518
125,1,70429,핸드픽트 호텔,호텔,hotel,89000,176000,,서울,사당,300000016,200000153,37.501189,126.933533
126,2,69889,SR 호텔 사당점,2성급,hotel,120000,120000,★단독특가 판매중★,서울,사당,300000016,200000153,37.47709,126.980416
127,3,82975,플렉스 레지던스,호텔,hotel,100000,250000,,서울,사당,300000016,200000153,37.485202,126.980264
128,4,73575,사당 MRG,모텔,motel,50000,0,"★★★전 객실 넷플릭스 설치  (무료영화).                                  ★★★ CESCO  소독,방역  시행업체 입니다.",서울,사당,300000016,200000153,37.4807965,126.98122190000004
129,5,68834,노량진 닉스,모텔,motel,40000,0,"넷플릭스,웨이브 무료 시청 / 에어컨 분해 살균세척 완료",서울,사당,300000016,200000153,37.5130869,126.9361483
130,6,68836,노량진 N.Stay,모텔,motel,0,0,,서울,사당,300000016,200000153,37.512941422,126.947760787
131,7,75513,노량진 대흥,모텔,motel,55000,0,,서울,사당,300000016,200000153,37.5130359,126.9379306
132,8,79596,노량진 노블,모텔,motel,40000,0,,서울,사당,300000016,200000153,37.5096328,126.9404705
133,9,81954,노량진 흥스테이,모텔,motel,55000,0,"코로나예방 소독 중, 깨끗한 인테리어, 침구류",서울,사당,300000016,200000153,37.512899,126.9358477
134,10,69165,노량진 JH9,모텔,motel,43000,43000,,서울,사당,300000016,200000153,37.5127931,126.9420428
135,11,92450,사당 플렉스 레지던스,모텔,motel,100000,0,,서울,사당,300000016,200000153,37.485215727645084,126.98026694758228
136,12,78869,동작(대방) 휴,모텔,motel,40000,0,7호선 신대방삼거리역 3번출구 20M거리에 위치한 휴 모텔입니다.,서울,사당,300000016,200000153,37.49936652081995,126.9268307897379
137,0,69928,호텔 리베라 청담,4성급,hotel,182000,300000,,서울,신사 / 압구정 / 청담,300000016,200000154,37.523764,127.054262
138,1,81129,안다즈 서울 강남,5성급,hotel,528800,528800,,서울,신사 / 압구정 / 청담,300000016,200000154,37.525194,127.028845
139,2,69866,호텔 선샤인 서울,호텔,hotel,156400,156400,단독★18시 체크인 특가 판매 중,서울,신사 / 압구정 / 청담,300000016,200000154,37.520312,127.028816
140,3,70164,라까사 호텔 서울,3성급,hotel,0,0,,서울,신사 / 압구정 / 청담,300000016,200000154,37.52215,127.019553
141,4,81728,안테룸 서울,3성급,hotel,280000,280000,,서울,신사 / 압구정 / 청담,300000016,200000154,37.518866,127.025225
142,5,93529,포포인츠 바이 쉐라톤 서울 강남,4성급,hotel,0,0,,서울,신사 / 압구정 / 청담,300000016,200000154,37.52030445868199,127.0285195187874
143,6,70180,프린세스 호텔,호텔,hotel,0,0,,서울,신사 / 압구정 / 청담,300000016,200000154,37.527348,127.036624
144,7,72109,호텔 엔트라 강남,3성급,hotel,388000,388000,,서울,신사 / 압구정 / 청담,300000016,200000154,37.523999,127.048448
145,8,74817,라비타 호텔,호텔,hotel,120000,200000,,서울,신사 / 압구정 / 청담,300000016,200000154,37.521373,127.056868
146,9,76520,신사 애인(무인)호텔,모텔,motel,80000,0,★객실 업그레이드 이벤트★,서울,신사 / 압구정 / 청담,300000016,200000154,37.521313,127.01912300000004
147,10,75040,신사 짝,모텔,motel,65000,65000,,서울,신사 / 압구정 / 청담,300000016,200000154,37.5173059,127.01964799999996
148,11,84103,가평 초코키즈풀빌라,펜션,pension,100000,140000,,서울,신사 / 압구정 / 청담,300000016,200000154,37.7751786684256,127.506451778287
149,0,67071,잠실 톰지,모텔,motel,65000,0,올데이타입을 제외한 모든객실 연박이용시 추가요금 발생 !,서울,잠실 / 송파 / 잠실새내 / 천호 / 강동,300000016,200000155,37.5155501,127.1095007
150,1,78951,잠실(방이) 호텔 더 캐슬 1호점,모텔,motel,70000,0,,서울,잠실 / 송파 / 잠실새내 / 천호 / 강동,300000016,200000155,37.5154133904476,127.10903840859828
151,2,80037,천호 AUGUST(8월)HOTEL,모텔,motel,55000,0,▨▧▨전 객실 넷플릭스&유튜브 설치 완료▧▨▧,서울,잠실 / 송파 / 잠실새내 / 천호 / 강동,300000016,200000155,37.540014,127.1262573
152,3,83487,소피텔 앰배서더 서울 호텔&서비스드 레지던스,5성급,hotel,467500,467500,,서울,잠실 / 송파 / 잠실새내 / 천호 / 강동,300000016,200000155,37.513871,127.106364
153,4,86162,"강릉 바다와펜션(리모델링, 애견동반, 해수욕장 앞)",펜션,pension,90000,120000,,서울,잠실 / 송파 / 잠실새내 / 천호 / 강동,300000016,200000155,37.8453885784025,128.869316784671
154,6,73449,파크 하비오 호텔,3성급,hotel,172420,314600,,서울,잠실 / 송파 / 잠실새내 / 천호 / 강동,300000016,200000155,37.482085,127.123578
155,7,84576,시그니엘 서울,5성급,hotel,726000,726000,,서울,잠실 / 송파 / 잠실새내 / 천호 / 강동,300000016,200000155,37.51257,127.102563
156,8,70154,롯데호텔 월드,5성급,hotel,459800,459800,,서울,잠실 / 송파 / 잠실새내 / 천호 / 강동,300000016,200000155,37.511235,127.098027
157,9,74154,신천 상주 호텔,호텔,hotel,0,0,,서울,잠실 / 송파 / 잠실새내 / 천호 / 강동,300000016,200000155,37.510043,127.080544
158,10,69969,레이크 호텔,3성급,hotel,0,0,,서울,잠실 / 송파 / 잠실새내 / 천호 / 강동,300000016,200000155,37.506831,127.100985
159,11,84682,르메인호텔 서귀포,호텔,hotel,150000,300000,,서울,잠실 / 송파 / 잠실새내 / 천호 / 강동,300000016,200000155,33.246247,126.333544
160,12,70292,잠실2.4호텔,2성급,hotel,80000,80000,,서울,잠실 / 송파 / 잠실새내 / 천호 / 강동,300000016,200000155,37.515703,127.113867
161,13,84205,잠실(방이2호)호텔 더 캐슬,1성급,hotel,95000,100000,,서울,잠실 / 송파 / 잠실새내 / 천호 / 강동,300000016,200000155,37.515352,127.109137
162,14,70330,가락관광호텔,호텔,hotel,108000,120000,,서울,잠실 / 송파 / 잠실새내 / 천호 / 강동,300000016,200000155,37.493815,127.118727
163,15,69952,로사나 호텔,3성급,hotel,0,0,"삼성의료원, 아산병원 인근호텔",서울,잠실 / 송파 / 잠실새내 / 천호 / 강동,300000016,200000155,37.506022,127.097572
164,17,79226,잠실(방이1호)호텔 더 캐슬,호텔,hotel,95000,95000,,서울,잠실 / 송파 / 잠실새내 / 천호 / 강동,300000016,200000155,37.515313,127.109123
165,18,77994,신천(잠실새내) 호텔 더 캐슬,호텔,hotel,135000,150000,,서울,잠실 / 송파 / 잠실새내 / 천호 / 강동,300000016,200000155,37.511044,127.081806
166,19,69859,파로스 호텔,3성급,hotel,140000,140000,"타 호텔 대비 30%이상, 넓은 객실 크기",서울,잠실 / 송파 / 잠실새내 / 천호 / 강동,300000016,200000155,37.511038,127.081126
167,20,76857,신천(잠실새내) 호텔 더 캐슬,모텔,motel,70000,0,"EVENT_1 Netflix,YouTube",서울,잠실 / 송파 / 잠실새내 / 천호 / 강동,300000016,200000155,37.511044,127.0818061
168,21,75463,잠실 포레스타 2 호텔,호텔,hotel,80000,80000,♥ (New) 최대 9시간! 반나절 호캉스 즐기자!,서울,잠실 / 송파 / 잠실새내 / 천호 / 강동,300000016,200000155,37.510915,127.081374
169,22,70261,호텔 인피니,2성급,hotel,88000,160000,전 객실 넷플릭스 이용 가능(개인 계정 사용),서울,잠실 / 송파 / 잠실새내 / 천호 / 강동,300000016,200000155,37.502161,127.096069
170,23,83935,잠실 스테이 호텔(JS STAY),모텔,motel,75000,0,잠실 종합운동장에서 도보 15분거리,서울,잠실 / 송파 / 잠실새내 / 천호 / 강동,300000016,200000155,37.50491287250319,127.08804776541238
