,index,code,name,grade,type,d_price,price,benefit,region_L,region_S,code_L,code_S,lat,lon
68,68,69497,대전 유성 젠,모텔,motel,40000,0,유성 최초 노하드 PC 설치,대전,유성구 / 충남대,300000029,200000305,36.3533097,127.3483449
69,69,66904,대전 유성 하루,모텔,motel,60000,0,넓은 주차공간으로 편안하게 주차 가능합니다,대전,유성구 / 충남대,300000029,200000305,36.3574094,127.35063609999997
70,70,67294,대전 유성 맨하탄,모텔,motel,0,0,★ 전객실 넷플릭스와 스타일러 이용가능합니다.,대전,유성구 / 충남대,300000029,200000305,36.357476,127.3460192
71,71,79094,대전 유성 JH레전드호텔,모텔,motel,0,0,이벤트,대전,유성구 / 충남대,300000029,200000305,36.353505,127.345918
72,72,99663,대전 유성 비엔나,모텔,motel,0,0,,대전,유성구 / 충남대,300000029,200000305,36.35327333,127.345375584
73,0,70469,크리스탈 레지던스,호텔,hotel,50000,50000,,대전,중구 / 은행 / 서대전역,300000029,200000306,36.325697,127.429958
74,1,69942,베니키아 호텔 대림,호텔,hotel,55000,80000,,대전,중구 / 은행 / 서대전역,300000029,200000306,36.328492,127.42245
75,2,80645,대전 은행선화 호텔 나인스팟,모텔,motel,55000,0,'HOTEL Nine spoT' Grand Open,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3292748,127.42368970000007
76,3,98002,대전 대흥 아늑호텔,모텔,motel,55000,55000,✨2023년 포토 후기 이벤트✨,대전,중구 / 은행 / 서대전역,300000029,200000306,36.326124385633776,127.4282034817904
77,4,79147,대전 문창 호텔 더리즈,모텔,motel,60000,65000,방 선택 전에 읽어주세요♡,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3222732,127.4339226
78,5,83355,대전 브라운도트 대전역점,모텔,motel,60000,0,,대전,중구 / 은행 / 서대전역,300000029,200000306,36.326420599646944,127.42897318571605
79,6,68787,대전 대흥 베스트인시티 호텔,모텔,motel,35000,0,랜덤으로 객실 업그레이드 이벤트 진행중,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3199575,127.43116959999998
80,7,79337,대전 유천 리슈모텔,모텔,motel,35000,30000,,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3147405,127.3947266
81,8,67451,대전 대흥 산토리니,모텔,motel,33000,0,,대전,중구 / 은행 / 서대전역,300000029,200000306,36.320695,127.4309667
82,9,68773,대전 대흥 호텔 BNB,모텔,motel,45000,45000,❤️전객실 넷플릭스!❤️,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3259683,127.4287727
83,10,87283,대전 대흥 콩,모텔,motel,40000,0,,대전,중구 / 은행 / 서대전역,300000029,200000306,36.32574485135674,127.43060865022329
84,11,67892,대전 대흥 호텔 단밤,모텔,motel,45000,0,★전 객실 넷플릭스 유튜브 서비스 제공★,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3225012,127.4303861
85,12,68788,대전 문창 호텔 띠아모,모텔,motel,40000,0,"전객실 넷플릭스 서비스 제공,100인치 스크린",대전,중구 / 은행 / 서대전역,300000029,200000306,36.3212675,127.4325609
86,13,67717,대전 대흥 스타호텔,모텔,motel,35000,35000,#호캉스-전객실 삼성 에어컨 교체#,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3226663,127.4298254
87,14,67753,대전 대사 MAC,모텔,motel,40000,35000,"Hotel MAC' ★고사양3060(1PC객실,커플PC객실) 비치완료",대전,중구 / 은행 / 서대전역,300000029,200000306,36.3209906,127.41633590000004
88,15,67553,대전 대흥 만월 호텔,모텔,motel,50000,0,"따뜻한객실,전객실스마트TV,시내인접상권,넷플릭스,배달음식시켜먹기넘나좋은곳",대전,중구 / 은행 / 서대전역,300000029,200000306,36.3264611,127.4291293
89,16,68777,대전 문창 로즈마리,모텔,motel,30000,0,♥♥한밭야구장에서 제일 가까운 모텔!!♥♥,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3194067,127.43058799999994
90,17,67867,대전 대흥 Hotel Knock On(호텔 노크온),모텔,motel,45000,55000,,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3225036,127.4305253
91,18,72932,대전 은행 둥지,모텔,motel,40000,0,,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3301642,127.4260484
92,19,66976,대전 대흥 호텔 루키,모텔,motel,29000,0,,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3236708,127.42981069999996
93,20,68781,대전 문창 그리스,모텔,motel,40000,0,,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3230629,127.4328243
94,21,79487,대전 산성 에이스텔,모텔,motel,25000,0,,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3107662,127.3878677
95,22,78248,대전 베스트인시티 호텔,호텔,hotel,40000,55000,,대전,중구 / 은행 / 서대전역,300000029,200000306,36.319957,127.43117
96,23,67543,대전 대흥 무비스호텔,모텔,motel,30000,0,이용후기 작성 이벤트,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3265029,127.4302184
97,24,68790,대전 유천 일루와,모텔,motel,35000,0,,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3135977,127.38976589999993
98,25,74031,대전 대흥 마이스테이,모텔,motel,40000,0,★안마의자로 오늘 하루도 화이팅★,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3242503,127.42124839999997
99,26,67084,대전 유천 이티,모텔,motel,40000,0,,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3149418,127.3921467
100,27,73006,대전 대흥 칸,모텔,motel,38000,0,,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3212166,127.4311536
101,28,70433,대전 문창 호텔 썸,모텔,motel,39000,0,★ 코로나19 전 객실 소독 실시 진행중 ★,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3224115,127.43313420000004
102,29,67188,대전 대사 호텔 버스,모텔,motel,40000,40000,"전객실 넥플릭스, 노하드PC",대전,중구 / 은행 / 서대전역,300000029,200000306,36.3210902,127.41650140000002
103,30,67520,대전 대사 레이크,모텔,motel,33000,0,배틀그라운드/i5/gtx 1060/16G램/예약 042-254-5551,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3212499,127.4161375
104,31,66893,대전 유천 시애틀,모텔,motel,30000,30000,♥♥전객실 넷플릭스 !!!!♥♥,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3134637,127.3900171
105,32,87753,대전 문창 세븐무인텔,모텔,motel,50000,0,"❤ 넷플릭스 , 유튜브 시청가능 ❤",대전,중구 / 은행 / 서대전역,300000029,200000306,36.32112888661268,127.43292894367316
106,33,67000,대전 은행 자우리,모텔,motel,35000,0,전 객실 NETFLIX 설치,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3246226,127.4236383
107,34,68036,대전 유천 코자자,모텔,motel,40000,0,,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3142162,127.3924138
108,35,67865,대전 은행 샵,모텔,motel,35000,0,★최신영화 무료 서비스 제공★,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3309857,127.4264363
109,36,66949,대전 유천 노블레스,모텔,motel,35000,35000,★노블레스 스탬프 쾅쾅! 이벤트★,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3142694,127.3892819
110,37,68369,대전 대흥 호텔 박스,모텔,motel,38000,0,,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3239458,127.4303668
111,38,67449,대전 대흥 몽,모텔,motel,45000,45000,★전 객실 무료영화 시스템 완비★,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3256073,127.4303358
112,39,69476,대전 유천 럭키,모텔,motel,35000,35000,,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3176096,127.3974675
113,40,69120,대전 유천 리베라,모텔,motel,40000,40000,★전객실 쾌적한 욕실 완비★,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3145274,127.393112
114,41,82737,대전 은행 휴,모텔,motel,38000,38000,,대전,중구 / 은행 / 서대전역,300000029,200000306,36.330532511079824,127.42615904332794
115,42,66906,대전 대흥 썸,모텔,motel,35000,35000,고데기&amp; 헤드셋 대여 서비스,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3209026,127.4312586
116,43,78469,대전 유천 풀하우스,모텔,motel,32000,0,,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3149878,127.39265219999993
117,44,67720,대전 대흥 팰리스,모텔,motel,40000,0,★단체로 찜질방 가지말고 팰리스로!★,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3267374,127.42445
118,45,78611,대전 문창 카리브,모텔,motel,30000,0,,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3224027,127.43347059999996
119,46,87901,대전 오류 아델리아,모텔,motel,45000,0,,대전,중구 / 은행 / 서대전역,300000029,200000306,36.32113898260514,127.40642546153751
120,47,83200,자우리호텔 은행점,호텔,hotel,35000,35000,,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3246,127.423739
121,48,69123,대전 대흥 크리스탈 레지던스,모텔,motel,0,0,,대전,중구 / 은행 / 서대전역,300000029,200000306,36.3257201,127.4299596
122,0,75499,대전 호텔 룩,호텔,hotel,50000,50000,,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.352186,127.440116
123,1,82469,대전 용전 더휴식 아늑호텔 1호점,모텔,motel,50000,0,,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.351453255518294,127.4408206765942
124,2,99414,더휴식 아늑호텔 대전 용전 2호점,호텔,hotel,0,0,,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.35177264165775,127.44066227869327
125,3,73699,대전 신탄진 STAY AYANA,모텔,motel,80000,0,⭐️TIME 특가⭐️,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.4326795,127.4225842
126,4,68742,대전 용전 호텔 박스,모텔,motel,45000,0,⭐️미성년자는 이용이 제한됩니다.,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.3510712,127.43929030000004
127,5,89331,대전 신탄진 해와달,모텔,motel,45000,45000,,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.45103928366653,127.43081046835017
128,6,83035,대전 용전 벨레자 호텔,모텔,motel,50000,50000,⭐️ 직접결제시 1만원 할인 이벤트 / 문의 042-622-4500,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.35119524769935,127.43602355187335
129,7,80424,대전 중리 호텔 어반브라운,모텔,motel,80000,0,숙소 이벤트,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.3595374,127.4256759
130,8,84512,대전 신탄진 꿈의궁전,모텔,motel,40000,40000,"💙스타일러, 안마의자, 최고급 매트리스 구비💙",대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.45018892523381,127.43208255587776
131,9,69096,대전 용전 세도나,모텔,motel,40000,0,인텔코어 i5-9400F/16g램/GTX1660/32인치모니터/게이밍키보드,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.3522166,127.4397189
132,10,67308,대전 용전 해피타워,모텔,motel,27000,27000,,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.3516513,127.44044370000006
133,11,88973,대전 신탄진 저스트슬립 호텔 신탄진역점,모텔,motel,60000,0,,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.44985380527199,127.43096375158238
134,12,72812,대전 신탄진 나루무인텔,모텔,motel,50000,50000,,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.4484968,127.4302718
135,13,82959,대전 넘버25호텔 대전역점,모텔,motel,50000,0,주차장 만차시 반대차선 공영주차장 이용가능,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.324782218155114,127.43405075439843
136,14,83555,대전 더휴식 소륜호텔 대전점,모텔,motel,45000,45000,,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.37806846544877,127.42160409033853
137,15,80220,대전 용전 더휴식 노크인호텔,모텔,motel,40000,0,❤️넷플릭스❤️객실&화장실내 금연❤️스마트TV❤️,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.3507296,127.4393519
138,16,88441,"대전 문글램핑펜션(신축, 감성숙소)",펜션,pension,174000,180000,,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.2080680480958,127.439720690646
139,17,79949,대전 용전 모모(HOTEL MOMO),모텔,motel,40000,0,#대전복합터미널 도보30초#,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.3507247,127.4381264
140,18,70496,대전 대전역 잉카,모텔,motel,50000,0,# 대실 10회 이용시 1회 무료! / 10회 이용시 숙박 1회 무료!,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.3313212,127.42858380000007
141,19,68733,대전 용전 룩(LOOK),모텔,motel,35000,0,"전 객실 넷플릭스,티빙 이용가능",대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.352216499,127.440119283
142,20,68120,대전 용전 보보스,모텔,motel,45000,0,대실 9시부터 선착순 3팀 업그레이룸 /미성년자예약금지,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.3512747,127.44081240000003
143,21,79173,대전 중리 세도나,모텔,motel,30000,0,,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.3603506,127.4240531
144,22,73117,대전 용전 HOTEL N7,모텔,motel,40000,40000,❤️객실넷플릭스무료❤️최상급침구❤️넓은객실❤️,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.3525995,127.4373563
145,23,80361,대전 용전 HOTEL BEN,모텔,motel,40000,0,Grand Open❤️복합터미널 도보 30초,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.3508002,127.4382729
146,24,72433,대전 신탄진 hotel lod,모텔,motel,55000,55000,"전객실 넷플릭스, 공기청정기, 고사양 컴퓨터",대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.4500898,127.4319179
147,25,68755,대전 중리 클래스,모텔,motel,47000,47000,,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.359896912,127.42593131800004
148,26,67156,대전 용전 엑스와이엠,모텔,motel,35000,0,#애견동반객실보유,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.3515057,127.43989629999999
149,27,70553,대전 용전 솔비,모텔,motel,0,0,#대실 9회이용시 1회 무료이용,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.351892,127.4402477
150,28,73152,대전 용전 리스보아,모텔,motel,50000,0,,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.3521009,127.43792150000002
151,29,69482,대전 신탄진 스카이,모텔,motel,35000,0,❤️ 주차장 이용전에 꼭 전화 부탁드립니다 ❤️,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.4497577,127.431232
152,30,82472,대전 신탄진 아우디,모텔,motel,40000,0,,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.450110027902205,127.43168718283947
153,31,68749,대전 중리 캐슬,모텔,motel,50000,0,"스타일러, 공기청정기 설치",대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.360728088,127.42590299799997
154,32,67613,대전 용전 사보이,모텔,motel,33000,30000,,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.3535941,127.43843879999997
155,33,69443,대전 중리 호텔 아트빈,모텔,motel,40000,35000,⭐️중리동 최초의 비지니스 & 부띠크 호텔 GRAND OPEN⭐️,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.3601284,127.4261477
156,34,66985,대전 용전 아이,모텔,motel,50000,0,# 새롭게 달라진 hotel i,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.3511571,127.44049259999997
157,35,68734,대전 용전 호텔 샾,모텔,motel,40000,40000,,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.350571828,127.43955056200002
158,36,79708,대전 중리 에이스,모텔,motel,45000,45000,"전기차 충전기 설치, 코로나 예방 발열체크기 작동중",대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.3600911,127.4257454
159,37,69761,대전 용전 스카이,모텔,motel,33000,0,,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.351749,127.44031589999997
160,38,69791,대전 중리 썸,모텔,motel,35000,35000,오픈기념 EVENT,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.3606915,127.424769
161,39,80677,대전 용전 스위트,모텔,motel,35000,0,전 객실 넷플릭스 이용 가능,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.3518512,127.436014
162,40,69330,대전 신탄진 23st,모텔,motel,45000,0,[적립] 대실4회 이용 시 1회 무료초대권 증정,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.450927,127.4309504
163,41,69461,대전 신탄진 로하스,모텔,motel,50000,45000,코로나19 예방 소독 주1회 실시중입니다,대전,동구 / 대덕구 / 신탄진,300000029,200000307,36.4511426,127.43076810000002
