,index,code,name,grade,type,d_price,price,benefit,region_L,region_S,code_L,code_S,lat,lon
150,62,66816,광주 하남 블루,모텔,motel,40000,50000,,광주,광산구 / 첨단 / 송정역 / 하남,300000026,200000281,35.16306,126.8047292
151,63,73109,광주 하남 힐,모텔,motel,30000,40000,무한쿠폰룸 예약시 다음번에 사용할수 있는 50%쿠폰 제공,광주,광산구 / 첨단 / 송정역 / 하남,300000026,200000281,35.1608396,126.80421739999997
152,64,67512,광주 하남 자바 무인텔,모텔,motel,44000,0,,광주,광산구 / 첨단 / 송정역 / 하남,300000026,200000281,35.1795372,126.80290930000001
153,65,67591,광주 하남 비지니스호텔 야후,모텔,motel,35000,40000,,광주,광산구 / 첨단 / 송정역 / 하남,300000026,200000281,35.1631902,126.80329660000007
154,66,68692,광주 첨단 호텔 초이스,모텔,motel,50000,0,"75인치 TV, 넷플릭스, 매일 탈취소독",광주,광산구 / 첨단 / 송정역 / 하남,300000026,200000281,35.2160717,126.8465463
155,67,78436,광주 첨단 신가,모텔,motel,40000,0,,광주,광산구 / 첨단 / 송정역 / 하남,300000026,200000281,35.1855359,126.83667620000006
156,68,67087,광주 하남 발리,모텔,motel,30000,0,,광주,광산구 / 첨단 / 송정역 / 하남,300000026,200000281,35.1606173,126.80265499999996
157,69,66815,광주 하남 프라다,모텔,motel,35000,35000,,광주,광산구 / 첨단 / 송정역 / 하남,300000026,200000281,35.1632212,126.80300209999996
158,70,70535,광주 하남 T,모텔,motel,37000,0,,광주,광산구 / 첨단 / 송정역 / 하남,300000026,200000281,35.1630802,126.80451249999999
159,71,74194,광주 송정역 스페드,모텔,motel,40000,50000,,광주,광산구 / 첨단 / 송정역 / 하남,300000026,200000281,35.1346188,126.78631940000002
160,72,68451,광주 하남 원,모텔,motel,35000,40000,무한쿠폰룸 예약시 다음번에 사용할수 있는 50%쿠폰 제공,광주,광산구 / 첨단 / 송정역 / 하남,300000026,200000281,35.1631004,126.80429570000001
161,74,73689,광주 첨단 SUN(썬) 호텔,모텔,motel,35000,0,,광주,광산구 / 첨단 / 송정역 / 하남,300000026,200000281,35.2168281,126.8451407
162,75,68439,광주 첨단 피카소,모텔,motel,50000,0,,광주,광산구 / 첨단 / 송정역 / 하남,300000026,200000281,35.2193984,126.8470334
163,77,85100,광주 첨단 스타 무인텔,모텔,motel,50000,0,,광주,광산구 / 첨단 / 송정역 / 하남,300000026,200000281,35.21577572897123,126.84500444424191
164,78,88616,광주 첨단 태류,모텔,motel,50000,0,,광주,광산구 / 첨단 / 송정역 / 하남,300000026,200000281,35.18579457897023,126.83664814197401
165,79,87540,광주 송정동 파스텔,모텔,motel,40000,50000,♡광주 송정역(KTX)까지 도보로 2분거리에 위치♡,광주,광산구 / 첨단 / 송정역 / 하남,300000026,200000281,35.135261270913986,126.78802957203993
166,80,84631,광주 하남 유니크,모텔,motel,35000,40000,,광주,광산구 / 첨단 / 송정역 / 하남,300000026,200000281,35.160982080582016,126.80270605218307
167,81,99846,광주 첨단 브이호텔(V HOTEL),모텔,motel,60000,60000,,광주,광산구 / 첨단 / 송정역 / 하남,300000026,200000281,35.2153787,126.84766519999994
168,82,92645,광주 하남 큐브,모텔,motel,40000,0,,광주,광산구 / 첨단 / 송정역 / 하남,300000026,200000281,35.1632426,126.80277239999998
169,83,69384,광주 첨단 K,모텔,motel,40000,50000,,광주,광산구 / 첨단 / 송정역 / 하남,300000026,200000281,35.2191477,126.8494488
170,84,87432,광주 첨단 솔,모텔,motel,0,0,"✔️편리한 비대면 Check-in ,키오스크 설치완료✔️",광주,광산구 / 첨단 / 송정역 / 하남,300000026,200000281,35.22083078243389,126.84344939311187
171,85,69254,광주 첨단 쿨,모텔,motel,0,0,,광주,광산구 / 첨단 / 송정역 / 하남,300000026,200000281,35.2188175,126.84494210000003
172,86,69333,광주 첨단 헤지스,모텔,motel,0,0,✨넓은 주차장 보유✨,광주,광산구 / 첨단 / 송정역 / 하남,300000026,200000281,35.2193879,126.8494505
173,0,87571,광주 충장로 브라운도트 광주충장로점,모텔,motel,55000,0,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.147324439114136,126.91284920934237
174,1,78822,광주 주월동 어썸 부띠크 호텔,모텔,motel,55000,0,"9월 중순 스탠바이미룸 리마인드 오픈 예정, 세스코 맴버스존, 전객실 넷플릭스,웨이브온 무료 시청가능(기가지니2), 전객실 기가5 인터넷(배틀그라운드 가능), LG 퓨리케어 구비",광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.1327345,126.90591029999996
175,2,72970,광주 충장로 호텔 STAY,모텔,motel,60000,0,"아침배가 든든해야, 하루가 든든! 조식서비스 제공(2층 카페테리아)",광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.1493151,126.91072159999999
176,3,84508,광주 백운동 호텔 포레스트,모텔,motel,55000,55000,세스코,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.13411005870568,126.90112770845654
177,4,69439,광주 충장로 호텔 듀(HOTEL DUU),모텔,motel,50000,0,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.149010383932676,126.91085557471625
178,5,88270,광주 무등산 YAJA 광주무등산점,모텔,motel,44000,0,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.13153068258199,126.93840552238656
179,6,83761,광주 충장로 호텔 호사,모텔,motel,45000,0,💕오픈 이벤트💕 충장로 인근 숙박업소 중 주차시설 확보 (최대 30대까지 가능)💕 (★ 주차장 주소: 광주광역시 동구 불로동 7번지 (대성주차장)★ 이용 시간 안내 참고),광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.14645162214255,126.91543858303389
180,7,68729,광주 충장로 호텔 샤르망(SHARMANT),모텔,motel,37000,50000,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.1467086,126.91410280000002
181,8,68754,광주 충장로 호텔 리베로(Hotel Ribero),모텔,motel,45000,0,"★무료 영화티켓 이벤트★VIP룸 이상 숙박 예약 고객님 영화관 1인 무료 예매권 증정!!! (cgv,롯데시네마,메가박스)",광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.14512055157003,126.91869650406545
182,9,73772,광주 충장로 골드브라운호텔,모텔,motel,40000,0,♥ 신축건물 ♥ 전 객실 특별할인가 - 어플 예약시 할인쿠폰 선착순 제공 중입니다! 많은이용부탁드리겠습니다 ♥,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.1447394,126.91792280000004
183,10,83287,광주 하운드 호텔 충장점(구. 광주워싱턴호텔),호텔,hotel,68000,132000,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.144229,126.915861
184,11,75849,광주 STAY 호텔,호텔,hotel,65000,65000,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.149275,126.910748
185,12,86463,호텔 더 힐,호텔,hotel,55000,60000,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.134734,126.900797
186,13,80541,광주 디바인호텔,호텔,hotel,50000,50000,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.140258,126.920315
187,14,81044,호텔 여기어때 충장로점,호텔,hotel,40000,40000,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.145274,126.914634
188,15,78563,광주 ACC 디자인호텔,호텔,hotel,78000,78000,★Welcome Bottle 이벤트★,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.148428,126.916746
189,16,74235,광주 파레스 호텔,호텔,hotel,40000,90000,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.147991,126.914933
190,17,99635,충장로 일번지 브띠끄호텔,호텔,hotel,65000,90000,비즈니스 전용 호텔 입니다♥무료 조식 제공♥전 객실 넷플릭스♥천변뷰 테라스♥공원포차 인접♥선착순 특가룸♥,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.1490097865544,126.91061036728742
191,18,78356,광주 호텔 벤틀리관광호텔 충장로점,호텔,hotel,94000,94000,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.14452,126.915591
192,19,70263,광주 국제 비즈니스호텔 W,호텔,hotel,60000,160000,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.132263,126.901946
193,20,77636,광주 비즈니스 호텔 듀,호텔,hotel,55000,100000,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.149004,126.910982
194,21,83155,무등파크리조트&호텔,호텔,hotel,0,0,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.148754,126.946844
195,22,82661,광주 충장로 일번지 브띠끄호텔,모텔,motel,55000,0,"비즈니스호텔♥무료조식♥넷플,디즈니,티빙♥챔피언스필드 공원포차 빛고을시민회관 아시아문화전당 동명동카페거리 충장로♥선착순 특가룸♥",광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.14900285455654,126.91060807725081
196,23,88810,광주 브라운도트 호텔 충장로,호텔,hotel,65000,65000,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.147324439114136,126.91284920934237
197,24,88498,광주 충장로 넘버25 광주충장로점,모텔,motel,55000,0,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.14395665958008,126.9154343568371
198,25,99921,광주 호텔더힐펜션,펜션,pension,55000,55000,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.1347407629432,126.900807880819
199,26,79943,광주 충장로 호텔 디바인 (HOTEL DEVINE),모텔,motel,40000,0,디즈니플러스 이용가능 ❣️ 매일 진행되는 방역과 소독으로 청결한 객실 제공 약속!,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.1402461,126.9203221
200,27,76523,광주 충장로 YAM 광주구시청점,모텔,motel,38000,50000,"★전객실 금연★배그전용2pc,1pc룸 오픈★대형탑차량주차가능★전화예약[할인쿠폰]적용",광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.1405046,126.91908089999993
201,28,83176,광주 충장로 하운드 호텔(구. 워싱턴 호텔),모텔,motel,68000,0,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.1442324814544,126.91585878104665
202,30,82881,광주 백운동 여기어때,모텔,motel,40000,0,🎀무한대실 이용가능 🎀,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.135816752422066,126.90104794086982
203,31,82604,광주 계림동 라이크호텔,모텔,motel,45000,0,☘️세스코멤버스☘️ ✨스타일러 구비✨ 💖 커플PC 💖,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.16375335553411,126.9191296347616
204,32,73437,광주 충장로 리젠시,모텔,motel,35000,35000,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.1413626,126.9186568
205,33,70505,광주 충장로 호텔 반트 (VANTT HOTEL),모텔,motel,60000,0,세스코 멤버스 방역존 / 세탁실 이용가능 / 넷플릭스 이용가능 / 스낵바 이용가능❤️,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.14440239299959,126.91816247909128
206,34,83409,광주 충장로 벤틀리호텔,모텔,motel,94000,0,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.14466309515925,126.91532409504615
207,35,68747,광주 충장로 이끌림 비즈니스호텔,모텔,motel,40000,0,✔️골라먹는 라면뷔페 무료제공,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.1451589,126.9139169
208,36,78970,광주 충장로 첫번째 부티끄 호텔,모텔,motel,35000,0,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.1415416,126.91862379999998
209,37,83183,광주 충장로 호텔 여기어때,모텔,motel,35000,0,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.14529383350524,126.91460280593064
210,38,84152,광주 동명동 리버호텔,모텔,motel,50000,0,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.15087180964389,126.92771846787159
211,39,82161,광주 백운동 OK호텔,모텔,motel,40000,0,전 객실 넷플리스  스낵바 아이스크림 운영,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.134491293091585,126.90071795192864
212,40,68098,광주 충장로 허브,모텔,motel,35000,35000,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.1440255,126.91651790000003
213,41,76087,광주 충장로 S호텔,모텔,motel,40000,0,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.1457892,126.91787820000002
214,42,78024,광주 대인동 호텔 더자(HOTEL THE ZA),모텔,motel,35000,0,매일 선착순 쿠폰 제공 ♥ ▶전객실 넷플릭스 시청가능◀,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.1556927,126.91401680000001
215,43,81875,광주 산수동 황토,모텔,motel,35000,35000,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.1564893,126.9322432
216,44,69146,광주 충장로 보보스,모텔,motel,30000,0,"75인치 넷플릭스 시청룸 ,입실전 퇴실후 주차가능",광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.1399206,126.91952659999993
217,45,74143,광주 충장로 파레스호텔,모텔,motel,40000,0,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.147693,126.91460860000007
218,46,74034,광주 방림동 Coo,모텔,motel,30000,0,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.1337077,126.91265699999997
219,47,68716,광주 백운동 야후,모텔,motel,0,0,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.1343638,126.90080720000003
220,48,85446,광주 충장로 하우젠,모텔,motel,35000,35000,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.143820955096835,126.91756102220594
221,49,69226,광주 대인동 호텔 하루,모텔,motel,40000,0,"당일조리-한식조식(한강라면), LG 75 TV  넷플릭스 & 유튜브 시청가능, 배그 가능룸  i5-16램-2070super",광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.1560088,126.91377420000003
222,50,69436,광주 백운동 프린스,모텔,motel,30000,30000,무한쿠폰룸 예약시 다음번에 사용할수 있는 50%쿠폰 제공,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.1347471,126.9005376
223,51,81917,광주 주월동 국제 비즈니스호텔 W,모텔,motel,60000,0,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.1322633,126.9019457
224,52,84851,광주 충장로 엔터호텔,모텔,motel,40000,40000,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.14877800105282,126.91147629365649
225,53,75422,광주 방림동 샤이닝,모텔,motel,30000,0,★무한쿠폰룸 이용시 다음번에 사용할수 있는 50%쿠폰 제공★,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.1338479,126.9145511
226,54,85437,광주 대인동 썸,모텔,motel,35000,0,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.15562509629391,126.91457428240396
227,55,82870,광주 백운동 세레나데,모텔,motel,35000,35000,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.134915893914,126.90078579652175
228,56,87277,광주 계림동 준,모텔,motel,35000,0,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.15597953902361,126.91804189388323
229,57,81048,호텔 여기어때 광주백운점,호텔,hotel,50000,50000,,광주,동구 / 동명동 / 충장로 / 남구,300000026,200000282,35.135792,126.901078
230,0,76695,광주 각화동 YAM 동광주점,모텔,motel,59000,54000,⭐전 객실 넷플릭스 시청 가능 & 2PC 게임룸⭐,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.18168989999999,126.92975639999997
231,1,78932,광주 중흥동 여기조아 무인호텔,모텔,motel,35000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1588041,126.90947640000002
232,2,74036,광주 호텔 더 스팟,호텔,hotel,78000,78000,"♥조식 맛집 비즈니스 호텔♥ / 에어드레서, 비데, 넷플릭스",광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.220717,126.853192
233,3,75898,비엔날레호텔,호텔,hotel,65000,65000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.172925,126.883866
234,4,81047,호텔 여기어때 광주역점,호텔,hotel,55000,55000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.161325,126.909049
235,5,85012,광주 운암동 에이치원 호텔,3성급,hotel,110740,110740,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.172744,126.88369
236,6,76820,광주관광호텔,호텔,hotel,104000,160000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.192341,126.901332
237,7,82233,광주 케이호텔,호텔,hotel,60000,80000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.163547,126.904104
238,8,86412,광주 중흥동 위드유(With U),모텔,motel,35000,40000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.16200776027834,126.91093551672485
239,9,98194,광주 신안동 브라운도트 광주신안점,모텔,motel,50000,60000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.16702928026443,126.90317593190161
240,10,99067,광주 용봉동 브라운도트 광주용봉점(구. 다빈치호텔),모텔,motel,60000,60000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.17948806184047,126.89514530227703
241,11,91253,광주 두암동 브라운도트 동광주점,모텔,motel,50000,50000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.17692205640862,126.92895797151304
242,12,81671,광주 신안동 K-boutique 호텔,모텔,motel,50000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1635131,126.9041076
243,13,69842,광주 중흥동 호텔 와,모텔,motel,35000,35000,"★넷플릭스 시청가능, 가성비 최고, 쿠폰제공!",광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1631654,126.90882179999994
244,14,79378,광주 양산동 썸,모텔,motel,45000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.2133007,126.8755987
245,15,84877,광주 첨단 YAJA 광주첨단점,모텔,motel,60000,0,"전객실 노하드 I5 RTX3060 240hz 배그최고사양 가능 / 노래방, 파티룸, 세탁실, 75인치 TV, 스타일러 구비",광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.21954799385002,126.85312481187626
246,16,81434,광주 중흥동 호텔세븐브릭스 광주역점,모텔,motel,40000,40000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1621908,126.9088034
247,17,78974,광주 신안동 이끌림 BUSINESS HOTEL,모텔,motel,35000,0,✔️골라먹는 한강라면뷔페 무료제공 오픈,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1665077,126.90353720000007
248,18,67336,광주 운암동 여기조아 무인호텔,모텔,motel,50000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.173524,126.88337980000006
249,19,88319,광주 용봉동 YAJA 광주용봉점,모텔,motel,50000,50000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.17967655329351,126.89467231485759
250,20,73825,광주 신안동 수피아&아리아 드라이브인 무인텔,모텔,motel,35000,35000,★75인치TV★스타일러 구비★넷플릭스 시청가능★24시간대실,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1645853,126.90439000000003
251,21,73136,광주 운암동 E,모텔,motel,35000,0,전객실 무료 와이파이 제공,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1727238,126.8827377
252,22,83141,광주 중흥동 호텔여기어때 광주역점,모텔,motel,40000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.16134125500587,126.90901889785812
253,23,79491,광주 용봉동 호텔 아그네스,모텔,motel,40000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1802547,126.8948123
254,24,76734,광주 양산동 V호텔 거기조아,모텔,motel,50000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.2131026,126.87542789999998
255,25,83816,광주 중흥동 호텔 더 그랑,모텔,motel,40000,50000,!!선착순 할인 쿠폰!!#야구원정경기#비즈니스#파티룸#휴식#쾌적#깔끔#광주#호텔,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.159532687584225,126.90883090841616
256,26,75743,광주 용봉동 네모 무인텔,모텔,motel,50000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1798605,126.89512160000004
257,27,74964,광주 신안동 카톡,모텔,motel,28000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1662307,126.90345379999997
258,28,66959,광주 신안동 쿡,모텔,motel,32000,0,무한쿠폰룸 이용시 다음번에 사용할수 있는 50%쿠폰 제공,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1642597,126.90253589999998
259,30,85324,광주 두암동 YAJA 동광주점,모텔,motel,45000,45000,22년1월 GRAND OPEN❤ 넷플릭스가능❤,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.17722436797978,126.92769723777961
260,31,82503,광주 신안동 HOTEL STAY 38,모텔,motel,35000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.16308427308653,126.90511607138131
261,33,72663,광주 신안동 더자,모텔,motel,35000,35000,깨끗하고 세련된 모텔 추천 - 더자(The Za) -,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1651203,126.90403300000003
262,34,72012,광주 운암동 소풍,모텔,motel,40000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1735958,126.88323279999997
263,35,67718,광주 중흥동 젠틀맨 드라이브인 무인텔(광주역점),모텔,motel,0,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.16024860168874,126.90918708393419
264,36,75889,광주 운암동 비엔날레호텔,모텔,motel,55000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1729673,126.88378910000006
265,37,66847,광주 신안동 러브스토리,모텔,motel,30000,30000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1635434,126.90583919999995
266,38,66798,광주 신안동 여기서자자,모텔,motel,40000,0,#한달간 프리미엄 객실 할인이벤트 많은 이용바랍니다.#전객실 넷플릭스 시청가능! 숙박이용 고객님 모두에게 조식제공!,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.162714,126.90625709999995
267,39,75970,광주 유동 거기조아 드라이브인 무인텔,모텔,motel,42000,42000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1602125,126.90589699999998
268,40,68726,광주 우산동 스카이,모텔,motel,40000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1657183,126.91892949999999
269,41,67354,광주 신안동 호텔 나폴리,모텔,motel,35000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1654239,126.90653769999994
270,42,82347,광주 운암동 STAY 휴,모텔,motel,35000,35000,"#선착순쿠폰 #전객실넷플릭스,비데 가능 #매일살균소독",광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.173202909437144,126.88408679418811
271,43,74654,광주 누문동 플러스,모텔,motel,25000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1547665,126.903972
272,44,68443,광주 첨단 싸이버파크,모텔,motel,40000,0,♥무한대실 특별이벤트 최대 11시간적용♥,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.2209244,126.853207
273,45,80216,광주 중흥동 세종호텔,모텔,motel,30000,30000,"슈퍼라지 킹 사이즈 (180*200) , 슈퍼싱글 (120*200) 사이즈 기본 침대 보유!!",광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1618244,126.9093604
274,46,76518,광주 신안동 YAJA 광주역점,모텔,motel,35000,35000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1641072,126.90471539999999
275,47,66950,광주 신안동 호텔 프라임,모텔,motel,35000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1654583,126.90640699999994
276,48,67920,광주 신안동 원 무인텔,모텔,motel,28000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1626797,126.90693220000003
277,49,89363,광주 신안동 이끌림호텔 아드리아점,모텔,motel,30000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1640726857948,126.90389849964633
278,50,67217,광주 신안동 스카이,모텔,motel,40000,35000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1627071,126.9065836
279,51,76032,광주 유동 쏘렌토,모텔,motel,25000,25000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1607023,126.9054
280,52,67775,광주 첨단 N,모텔,motel,30000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.2205641,126.85320360000003
281,53,68725,광주 첨단 휴 무인텔,모텔,motel,50000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.219130017,126.85319182900002
282,54,68019,광주 신안동 해피데이,모텔,motel,27000,0,✨넷플릭스 시청 가능 / 광주역 도보 5분 거리✨,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1635501,126.9075878
283,55,99712,광주 브라운도트 광주신안,호텔,hotel,65000,65000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.16702928026443,126.90317593190161
284,56,67032,광주 운암동 테마,모텔,motel,0,0,무한쿠폰룸 이용시 다음번에 사용할수 있는 50%쿠폰 제공,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1701503,126.88400189999993
285,57,85083,광주 두암동 S,모텔,motel,0,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1767422472493,126.92883592268427
286,58,85774,광주 오치동 광주관광호텔,모텔,motel,100000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.19235610112279,126.90137189388993
287,59,88753,광주 신안동 파라오,모텔,motel,35000,35000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.164208471744296,126.90430012577424
288,60,68731,광주 북동 나이아트,모텔,motel,30000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.154683508,126.91024745599998
289,61,79210,광주 운암동 샤르망,모텔,motel,35000,35000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1726915,126.8856857
290,62,98477,광주 첨단 호텔 더 스팟,모텔,motel,0,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.22074365286344,126.85312008059962
291,63,86250,광주 두암동 두리안,모텔,motel,0,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.18050312940811,126.92938985831229
292,0,76695,광주 각화동 YAM 동광주점,모텔,motel,59000,54000,⭐전 객실 넷플릭스 시청 가능 & 2PC 게임룸⭐,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.18168989999999,126.92975639999997
293,1,78932,광주 중흥동 여기조아 무인호텔,모텔,motel,35000,0,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.1588041,126.90947640000002
294,2,74036,광주 호텔 더 스팟,호텔,hotel,78000,78000,"♥조식 맛집 비즈니스 호텔♥ / 에어드레서, 비데, 넷플릭스",광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.220717,126.853192
295,3,75898,비엔날레호텔,호텔,hotel,65000,65000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.172925,126.883866
296,4,81047,호텔 여기어때 광주역점,호텔,hotel,55000,55000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.161325,126.909049
297,5,85012,광주 운암동 에이치원 호텔,3성급,hotel,110740,110740,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.172744,126.88369
298,6,76820,광주관광호텔,호텔,hotel,104000,160000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.192341,126.901332
299,7,82233,광주 케이호텔,호텔,hotel,60000,80000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.163547,126.904104
300,8,86412,광주 중흥동 위드유(With U),모텔,motel,35000,40000,,광주,북구 / 광주역 / 전남대사거리,300000026,200000283,35.16200776027834,126.91093551672485
